OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-3098,2021-104AL,2026-02-09T04:49:35.916096,15.08821473,0.0001328,53.2192,337.0096,91.2483,268.8662,0,U,49442,999,23461,-5.9896e-05,-1.24e-05,0.0
STARLINK-3136,2021-104AM,2026-02-09T01:12:19.317312,15.08833706,0.00016455,53.2216,337.6969,82.4443,277.6736,0,U,49443,999,23459,5.0044299e-05,5.08e-06,0.0
STARLINK-3126,2021-104AN,2026-02-09T04:45:40.004352,15.08830065,0.0001421,53.2197,337.0324,81.8359,278.2794,0,U,49444,999,23461,1.2444e-05,-9e-07,0.0
STARLINK-3122,2021-104AP,2026-02-09T02:47:49.386912,15.08836282,0.0001466,53.2207,347.7819,87.615,272.501,0,U,49445,999,23445,4.5957299e-05,4.43e-06,0.0
STARLINK-3099,2021-104AQ,2026-02-09T04:38:59.026272,15.08835232,0.0001011,53.2183,337.0416,92.6596,267.4512,0,U,49446,999,23461,5.3474e-05,5.63e-06,0.0
STARLINK-3115,2021-104AR,2026-02-09T03:18:10.365408,15.08821272,0.00014656,53.2198,347.2959,91.0961,269.0199,0,U,49447,999,23446,-7.0535935e-05,-1.41e-05,0.0
STARLINK-3137,2021-104AT,2026-02-09T05:48:19.522368,15.40109029,0.0001572,53.2201,339.5827,78.038,282.0802,0,U,49449,999,23458,0.00051363,0.00020532,0.0
STARLINK-3127,2021-104AU,2026-02-09T01:53:23.313120,15.0883894,0.00013411,53.219,347.5966,102.7605,257.3537,0,U,49450,999,23471,5.974948e-05,6.63e-06,0.0
STARLINK-3125,2021-104AV,2026-02-09T06:18:20.470752,15.08837459,0.0001702,53.2201,346.7332,106.1291,253.9889,0,U,49451,999,23448,-1.1001e-05,-4.63e-06,0.0
STARLINK-3150,2021-104AW,2026-02-09T06:03:46.368000,15.08887669,0.0001198,53.2213,346.8182,97.8653,262.2475,0,U,49452,999,23448,0.00047394,7.273e-05,0.0
STARLINK-3129,2021-104AX,2026-02-09T06:19:43.901184,15.08838224,0.0001491,53.2203,346.8161,95.3221,264.7942,0,U,49453,999,23448,3.7381e-05,3.07e-06,0.0
STARLINK-3160,2021-104AY,2026-02-09T06:13:02.715744,15.08834859,0.0001687,53.2205,346.7503,108.2298,251.8878,0,U,49454,999,23448,1.1834e-05,-1e-06,0.0
STARLINK-3145,2021-104AZ,2026-02-09T05:51:50.710752,15.08844409,0.0001436,53.2201,346.8206,77.7577,282.3575,0,U,49455,999,23448,6.4318e-05,7.36e-06,0.0
STARLINK-3124,2021-104BA,2026-02-09T02:58:21.411552,15.08837588,0.00014228,53.2194,347.4036,89.4867,270.6289,0,U,49456,999,23446,1.3715092e-05,-7e-07,0.0
STARLINK-3132,2021-104BB,2026-02-09T05:47:55.661280,15.08840644,0.0001376,53.2203,346.8384,87.5102,272.6047,0,U,49457,999,23448,1.2756e-05,-8.5e-07,0.0
STARLINK-3156,2021-104BC,2026-02-09T05:57:08.586720,15.08840925,0.0001512,53.2206,346.7987,79.7303,280.386,0,U,49458,999,23448,5.513e-05,5.9e-06,0.0
STARLINK-3141,2021-104BD,2026-02-09T05:41:16.169280,15.08822648,0.0001751,53.2202,346.85,41.1799,318.9325,0,U,49459,999,23448,0.00058156,8.975e-05,0.0
STARLINK-3140,2021-104BE,2026-02-09T05:35:56.893632,15.08840024,0.0001382,53.2193,346.8626,89.3997,270.7153,0,U,49460,999,23447,3.4944e-05,2.68e-06,0.0
STARLINK-3219,2021-115A,2026-02-09T19:58:26.052672,15.08840525,0.0001346,53.2171,274.4003,87.7951,272.3195,0,U,49724,999,23132,1.274e-05,-8.5e-07,0.0
STARLINK-3218,2021-115B,2026-02-09T18:54:48.864384,15.08849649,0.0001232,53.2176,274.4828,99.2995,260.8136,0,U,49725,999,23132,-0.00024812,-4.236e-05,0.0
STARLINK-3242,2021-115D,2026-02-09T01:56:02.241600,15.08835143,0.0001588,53.2188,287.5523,77.7204,282.3966,0,U,49727,999,23107,-1.5939237e-05,-5.42e-06,0.0
STARLINK-3240,2021-115E,2026-02-09T19:30:34.091712,15.08835519,0.0001218,53.2172,284.2659,78.3607,281.7521,0,U,49728,999,23118,0.00010644,1.406e-05,0.0
STARLINK-3251,2021-115F,2026-02-09T01:50:44.132352,15.08830266,0.00013714,53.2178,287.4562,79.5108,280.6039,0,U,49729,999,23107,3.7942819e-05,3.16e-06,0.0
STARLINK-3249,2021-115G,2026-02-08T23:32:59.068608,15.08824451,0.0001344,53.2177,288.1917,99.7946,260.3198,0,U,49730,999,23105,0.00011148147,1.486e-05,0.0
STARLINK-3246,2021-115J,2026-02-09T01:18:58.164768,15.08838382,0.00014718,53.217,287.8239,94.9019,265.2141,0,U,49732,999,23106,0.00016554794,2.348e-05,0.0
STARLINK-3252,2021-115K,2026-02-09T19:51:46.120032,15.08836406,0.0001496,53.2179,284.1979,98.1303,261.9859,0,U,49733,999,23118,2.1741e-05,5.8e-07,0.0
STARLINK-3238,2021-115L,2026-02-09T01:14:58.294176,15.08825027,0.00013029,53.2176,277.7005,101.9317,258.1821,0,U,49734,999,23121,-5.6868625e-05,-1.192e-05,0.0
STARLINK-3113,2021-115M,2026-02-09T19:41:09.508416,15.08842443,0.0001499,53.2168,284.1179,117.9324,242.182,0,U,49735,999,23118,-0.00026937,-4.573e-05,0.0
STARLINK-3148,2021-115N,2026-02-09T01:09:38.640960,15.08842747,0.00013314,53.217,277.5841,87.6214,272.4931,0,U,49736,999,23121,0.00016546859,2.347e-05,0.0
STARLINK-3225,2021-115P,2026-02-09T18:49:30.413856,15.088401,0.0001568,53.2169,274.3928,84.549,275.5681,0,U,49737,999,23132,8.6908e-06,-1.5e-06,0.0
STARLINK-3143,2021-115Q,2026-02-09T19:28:00.990048,15.08838045,0.0001738,53.2171,274.4762,112.6497,247.4679,0,U,49738,999,23132,7.995e-05,9.85e-06,0.0
STARLINK-3155,2021-115R,2026-02-08T20:16:51.872448,15.08845856,0.00016093,53.2171,288.6101,115.6803,244.4355,0,U,49739,999,23103,6.5042451e-05,7.47e-06,0.0
STARLINK-3226,2021-115S,2026-02-09T19:12:03.603744,15.08845227,0.0001657,53.2181,274.2997,108.4747,251.6426,0,U,49740,999,23132,-4.6046e-05,-1.021e-05,0.0
STARLINK-3244,2021-115T,2026-02-09T19:06:47.013408,15.0884276,0.0001367,53.2167,274.354,93.4081,266.7068,0,U,49741,999,23132,5.922e-06,-1.94e-06,0.0
STARLINK-3202,2021-115U,2026-02-09T19:26:36.112416,15.08838876,0.0001425,53.2169,274.2761,99.6469,260.4685,0,U,49742,999,23132,1.6928e-05,-1.9e-07,0.0
STARLINK-3239,2021-115V,2026-02-09T19:01:28.457472,15.08857573,0.0001371,53.2163,274.2896,93.3989,266.716,0,U,49743,999,23132,0.00026408,3.919e-05,0.0
STARLINK-3231,2021-115W,2026-02-09T19:22:40.008000,15.08835336,0.0001371,53.2172,274.1846,89.5364,270.5785,0,U,49744,999,23132,-2.833e-05,-7.39e-06,0.0
STARLINK-3241,2021-115X,2026-02-09T19:17:22.936416,15.08833685,0.0001458,53.217,274.2755,99.1671,260.9486,0,U,49745,999,23132,-1.7926e-05,-5.73e-06,0.0
STARLINK-3233,2021-115Y,2026-02-09T19:47:48.134688,15.08834812,0.0001201,53.2166,274.2046,109.3076,250.8046,0,U,49746,999,23132,-0.00017383,-3.053e-05,0.0
STARLINK-3247,2021-115Z,2026-02-09T19:31:54.227712,15.0883678,0.000155,53.2169,274.2599,105.9385,254.1778,0,U,49747,999,23132,1.6898e-05,-1.9e-07,0.0
STARLINK-3248,2021-115AA,2026-02-09T19:00:01.723968,15.08842049,0.0001511,53.2165,273.934,88.2727,271.8438,0,U,49748,999,23133,6.6551e-05,7.71e-06,0.0
STARLINK-3250,2021-115AB,2026-02-08T20:24:55.473984,15.08843481,0.00013431,53.2169,278.8288,85.2225,274.892,0,U,49749,999,23117,0.00013606554,1.878e-05,0.0
STARLINK-3236,2021-115AC,2026-02-08T20:19:35.531328,15.08836123,0.00013554,53.2177,278.6141,93.7794,266.3353,0,U,49750,999,23118,5.2551064e-05,5.48e-06,0.0
STARLINK-3229,2021-115AD,2026-02-09T19:42:29.046528,15.08843408,0.0001497,53.2163,274.1467,85.9045,274.2118,0,U,49751,999,23133,1.1434e-06,-2.7e-06,0.0
STARLINK-3209,2021-115AE,2026-02-09T18:57:32.232096,15.08828362,0.000132,53.2178,264.3864,105.0521,255.0617,0,U,49752,999,23146,5.4473e-05,5.79e-06,0.0
STARLINK-3200,2021-115AF,2026-02-08T23:23:41.026560,15.08840515,0.00016637,53.2174,278.0298,83.3142,276.8039,0,U,49753,999,23120,4.8275639e-05,4.8e-06,0.0
STARLINK-3193,2021-115AG,2026-02-09T19:01:27.025824,15.08838703,0.0001326,53.2168,264.4613,97.3802,262.7341,0,U,49754,999,23146,3.1976e-05,2.21e-06,0.0
STARLINK-3210,2021-115AH,2026-02-08T20:30:10.808928,15.08838202,0.00016517,53.2184,278.6183,149.5106,210.5983,0,U,49755,999,23118,-8.1901081e-05,-1.591e-05,0.0
STARLINK-3207,2021-115AJ,2026-02-09T19:12:01.783296,15.08841363,0.0001476,53.2163,264.3234,94.8344,265.2817,0,U,49756,999,23146,9.5644e-05,1.235e-05,0.0
STARLINK-3197,2021-115AK,2026-02-09T19:02:48.603840,15.08839726,0.0001507,53.2168,264.3607,109.0847,251.0309,0,U,49757,999,23146,4.3296e-05,4.01e-06,0.0
STARLINK-3194,2021-115AL,2026-02-09T19:22:38.950464,15.08840445,0.0002014,53.2171,264.2916,91.3208,268.8015,0,U,49758,999,23146,0.00013149,1.805e-05,0.0
STARLINK-3204,2021-115AM,2026-02-09T19:06:43.953120,15.0884676,0.0001485,53.2164,264.3406,102.1238,257.9921,0,U,49759,999,23146,6.7545e-05,7.87e-06,0.0
STARLINK-3199,2021-115AN,2026-02-09T19:33:12.588192,15.08846332,0.0001297,53.2171,264.2584,98.0535,262.0604,0,U,49760,999,23147,3.6928e-05,3e-06,0.0
STARLINK-3203,2021-115AP,2026-02-09T19:17:17.180448,15.08864839,6.3e-05,53.2168,264.3089,114.4583,245.6474,0,U,49761,999,23146,0.00022713,3.331e-05,0.0
STARLINK-3195,2021-115AQ,2026-02-09T19:43:49.128096,15.08836298,0.0001556,53.2167,264.2259,81.2558,278.861,0,U,49762,999,23147,8.1128e-05,1.003e-05,0.0
STARLINK-3198,2021-115AR,2026-02-09T19:27:55.399968,15.0884353,0.0001459,53.2171,264.2749,89.1021,271.0138,0,U,49763,999,23147,6.3058e-05,7.16e-06,0.0
STARLINK-3227,2021-115AT,2026-02-09T19:39:54.413856,15.08840969,0.0001839,53.2167,264.2438,79.9249,280.1951,0,U,49765,999,23147,-3.1922e-05,-7.96e-06,0.0
STARLINK-3190,2021-115AU,2026-02-09T20:01:06.043872,15.08837857,0.0001343,53.216,264.1803,89.4419,270.6727,0,U,49766,999,23147,-1.4769e-05,-5.23e-06,0.0
STARLINK-3192,2021-115AV,2026-02-09T19:49:07.062816,15.08844482,0.0001369,53.2161,264.2079,93.1367,266.9782,0,U,49767,999,23147,9.3496e-05,1.201e-05,0.0
STARLINK-3196,2021-115AW,2026-02-09T18:34:57.481824,15.08828513,0.0001085,53.2167,264.439,78.5942,281.5172,0,U,49768,999,23146,-3.794e-05,-8.91e-06,0.0
STARLINK-3208,2021-115AX,2026-02-09T18:36:18.766080,15.08843478,0.0001246,53.2163,264.485,93.7394,266.3741,0,U,49769,999,23146,3.0336e-05,1.95e-06,0.0
STARLINK-3191,2021-115AY,2026-02-09T18:46:55.531488,15.08854583,0.0001585,53.2166,264.4428,111.6669,248.4492,0,U,49770,999,23258,-0.00055801,-9.161e-05,0.0
STARLINK-3201,2021-115AZ,2026-02-09T18:45:32.280768,15.08826963,0.0002147,53.2184,264.4029,117.9315,242.1895,0,U,49771,999,23146,3.3287e-05,2.41e-06,0.0
STARLINK-3297,2021-125D,2026-02-09T08:16:18.325056,15.08840717,0.00014749,53.219,26.3746,80.7053,279.4106,0,U,50159,999,23217,8.3186653e-05,1.036e-05,0.0
STARLINK-3304,2021-125F,2026-02-09T08:30:48.564864,15.08848749,0.00017745,53.2208,26.3123,100.7641,259.3551,0,U,50161,999,23217,0.00010382738,1.365e-05,0.0
STARLINK-3306,2021-125H,2026-02-09T08:06:58.538592,15.08837227,0.00013602,53.2199,6.3853,99.4579,260.6567,0,U,50163,999,23245,8.7926283e-05,1.112e-05,0.0
STARLINK-3298,2021-125K,2026-02-09T08:09:37.639872,15.08838379,0.00013167,53.2182,26.3893,91.7011,268.4132,0,U,50165,999,23222,4.9904525e-05,5.06e-06,0.0
STARLINK-3305,2021-125L,2026-02-09T05:22:44.474304,15.08830221,0.0001449,53.2193,16.8392,101.0834,259.0321,0,U,50166,999,23229,-5.4501e-05,-1.155e-05,0.0
STARLINK-3271,2021-125M,2026-02-09T09:35:47.561856,15.08842008,0.00014088,53.2191,26.1316,102.2473,257.8677,0,U,50167,999,23218,8.2456801e-05,1.025e-05,0.0
STARLINK-3301,2021-125P,2026-02-09T04:44:15.639936,15.08875494,9.51e-05,53.2169,17.0351,81.9749,278.1351,0,U,50169,999,23230,0.00070153,0.00010905,0.0
STARLINK-3245,2021-125Q,2026-02-09T03:40:42.495168,15.08826407,0.00014983,53.2197,17.2222,89.9094,270.207,0,U,50170,999,23228,0.00018888165,2.718e-05,0.0
STARLINK-3286,2021-125R,2026-02-09T05:37:16.818816,15.08836835,0.0001267,53.219,16.8652,95.7335,264.3802,0,U,50171,999,23230,9.2318e-05,1.182e-05,0.0
STARLINK-3287,2021-125S,2026-02-09T05:05:28.354272,15.08840521,0.0001502,53.2192,16.9581,101.0361,259.08,0,U,50172,999,23233,2.9353e-05,1.79e-06,0.0
STARLINK-3289,2021-125T,2026-02-09T20:12:33.101856,15.09045927,0.0001718,53.2176,4.1976,94.3983,265.7205,0,U,50173,999,23254,0.0014399,0.00022832,0.0
STARLINK-3292,2021-125U,2026-02-09T07:28:03.804960,15.08834723,0.0001533,53.2208,12.1296,78.2244,281.892,0,U,50174,999,23242,2.9109e-05,1.75e-06,0.0
STARLINK-3291,2021-125V,2026-02-09T05:21:22.455648,15.08839267,0.0001575,53.2192,16.9104,97.5594,262.5577,0,U,50175,999,23230,7.5691e-05,9.17e-06,0.0
STARLINK-3293,2021-125W,2026-02-09T08:05:38.945184,15.08835336,0.00011353,53.2193,16.3973,109.3979,250.7137,0,U,50176,999,23236,-2.089476e-05,-6.2e-06,0.0
STARLINK-3282,2021-125X,2026-02-09T05:10:45.660000,15.08836867,0.0001267,53.2187,16.942,131.6837,228.4264,0,U,50177,999,23230,-2.1632e-06,-3.22e-06,0.0
STARLINK-3283,2021-125Z,2026-02-09T05:00:10.326240,15.08839963,0.0001469,53.2195,16.9759,102.3219,257.7938,0,U,50179,999,23230,5.1018e-05,5.24e-06,0.0
STARLINK-3265,2021-125AA,2026-02-09T07:51:08.062560,15.08836712,0.00013589,53.2198,16.4533,88.3938,271.7209,0,U,50180,999,23236,7.44718e-06,-1.69e-06,0.0
STARLINK-3285,2021-125AB,2026-02-09T10:51:18.284544,15.0884071,0.00014838,53.2201,15.8923,91.3543,268.7619,0,U,50181,999,23234,7.3868622e-05,8.88e-06,0.0
STARLINK-3277,2021-125AC,2026-02-09T08:42:43.553376,15.08835622,0.00012789,53.2182,16.1294,97.8738,262.2399,0,U,50182,999,23236,4.710919e-06,-2.13e-06,0.0
STARLINK-3281,2021-125AD,2026-02-09T07:33:51.570144,15.08839091,0.00013541,53.2194,16.5007,89.4986,270.6162,0,U,50183,999,23236,5.5159723e-05,5.9e-06,0.0
STARLINK-3279,2021-125AF,2026-02-09T04:38:59.165376,15.08844126,0.0001488,53.2196,17.0827,82.6634,277.4527,0,U,50185,999,23230,3.7437e-05,3.08e-06,0.0
STARLINK-3274,2021-125AG,2026-02-09T08:04:19.584192,15.08842159,0.00013648,53.2193,26.4066,92.1132,268.0017,0,U,50186,999,23217,2.8676201e-05,1.69e-06,0.0
STARLINK-3272,2021-125AH,2026-02-09T07:08:41.392320,15.08839685,0.0001461,53.2206,6.5715,80.1738,279.9419,0,U,50187,999,23243,-4.6284e-05,-1.024e-05,0.0
STARLINK-3276,2021-125AK,2026-02-09T08:10:53.336640,15.11003229,0.00052669,53.2171,16.0731,66.9182,293.2366,0,U,50189,999,23236,0.0019787329,0.00033295,0.0
STARLINK-3268,2021-125AL,2026-02-09T06:52:47.202816,15.08841217,0.0001596,53.2209,6.6272,86.6932,273.4243,0,U,50190,999,23244,5.6628e-05,6.13e-06,0.0
STARLINK-3273,2021-125AM,2026-02-09T05:30:38.365344,15.08865414,0.0001419,53.2194,26.88,83.5758,276.5395,0,U,50191,999,23215,-0.00029821,-5.034e-05,0.0
STARLINK-3259,2021-125AN,2026-02-09T06:47:30.437952,15.08837385,0.0001546,53.221,6.6372,79.0349,281.0817,0,U,50192,999,23244,8.2035e-05,1.018e-05,0.0
STARLINK-3261,2021-125AP,2026-02-09T05:28:01.766208,15.08833964,0.0001766,53.2204,6.8926,67.2828,292.835,0,U,50193,999,23248,5.6704e-06,-1.98e-06,0.0
STARLINK-3269,2021-125AQ,2026-02-09T20:00:01.999008,15.83980758,0.0007282,53.2087,272.8928,198.6893,149.419,0,U,50194,999,596,0.0011866,0.00279356,0.0
STARLINK-3266,2021-125AR,2026-02-09T06:58:03.439776,15.08872604,0.0002183,53.2201,6.6097,65.7267,294.3953,0,U,50195,999,23244,0.00028421,4.242e-05,0.0
STARLINK-3267,2021-125AT,2026-02-09T08:12:16.799904,15.08837541,0.00014749,53.2205,6.3791,86.842,273.2741,0,U,50197,999,23250,7.9085941e-05,9.71e-06,0.0
STARLINK-3264,2021-125AU,2026-02-09T03:04:55.169184,15.08837637,0.00015825,53.2201,7.3336,101.1728,258.9442,0,U,50198,999,23242,2.6587159e-05,1.35e-06,0.0
STARLINK-3270,2021-125AV,2026-02-09T04:13:48.538272,15.08847418,0.0001602,53.2199,7.1178,80.8309,279.2865,0,U,50199,999,23242,1.5302e-05,-4.4e-07,0.0
STARLINK-3235,2021-125AW,2026-02-09T07:56:22.252704,15.08847994,0.00014565,53.2194,6.3889,90.2222,269.8937,0,U,50200,999,23246,0.00025431752,3.763e-05,0.0
STARLINK-3255,2021-125AX,2026-02-09T19:14:19.911840,15.72520406,0.000242,53.2014,279.3663,132.8355,227.2868,0,U,50201,999,23372,0.00055368,0.00075559,0.0
STARLINK-3256,2021-125AY,2026-02-09T04:08:31.024320,15.08837275,0.0001895,53.2202,7.1331,75.5765,284.5437,0,U,50202,999,23242,2.9978e-05,1.89e-06,0.0
STARLINK-3257,2021-125AZ,2026-02-09T06:32:59.277984,15.08834818,0.0001491,53.2203,6.7732,99.3266,260.7895,0,U,50203,999,23250,6.0275e-05,6.71e-06,0.0
STARLINK-3254,2021-125BA,2026-02-09T07:31:15.534336,15.0883899,0.00013622,53.2193,6.515,84.333,275.7817,0,U,50204,999,23250,-9.282065e-06,-4.36e-06,0.0
STARLINK-3260,2021-125BB,2026-02-09T02:54:24.219360,15.08826816,0.00014114,53.2201,337.3692,88.8411,271.2743,0,U,50205,999,23284,2.373529e-05,9e-07,0.0
STARLINK-3258,2021-125BC,2026-02-09T20:00:01.999008,15.34211528,0.0001015,53.2153,2.8118,68.0947,205.337,0,U,50206,999,582,0.049443,0.01854435,0.0
STARLINK-3262,2021-125BD,2026-02-09T20:00:01.999008,15.955029,0.0001607,53.2167,351.989,127.6201,198.5878,0,U,50207,999,589,0.0030416,0.01229281,0.00073902
STARLINK-3323,2022-001B,2026-02-09T01:45:26.160480,15.08840472,0.00015068,53.2183,287.5866,87.3938,272.7227,0,U,50804,999,22622,6.2908081e-05,7.13e-06,0.0
STARLINK-3333,2022-001C,2026-02-09T19:09:22.656096,15.08842117,0.0001441,53.2172,284.3343,92.3434,267.7723,0,U,50805,999,22633,2.8364e-05,1.64e-06,0.0
STARLINK-3335,2022-001D,2026-02-09T01:34:50.588256,15.08834745,0.00013557,53.2174,287.6198,98.3837,261.7309,0,U,50806,999,22622,8.6646828e-05,1.091e-05,0.0
STARLINK-3355,2022-001F,2026-02-09T01:24:15.782400,15.08822143,0.00011629,53.2173,287.6546,82.3761,277.7363,0,U,50808,999,22622,0.00025450475,3.763e-05,0.0
STARLINK-3232,2022-001G,2026-02-08T23:54:09.285120,15.0883892,0.00012966,53.2178,287.9327,85.6866,274.4275,0,U,50809,999,22621,8.4804343e-05,1.062e-05,0.0
STARLINK-3338,2022-001K,2026-02-09T19:35:53.284416,15.08840112,0.0001467,53.2182,284.3526,99.4648,260.6511,0,U,50812,999,22633,-3.0741e-06,-3.37e-06,0.0
STARLINK-3349,2022-001L,2026-02-09T19:00:53.411904,15.32887882,0.0004733,53.2082,253.7657,172.1714,187.9363,0,U,50813,999,22677,0.0011893,0.0003814,0.0
STARLINK-3324,2022-001M,2026-02-09T02:10:36.753024,15.08834461,0.00012801,53.2178,297.5091,92.6005,267.5134,0,U,50814,999,22609,8.3887956e-05,1.047e-05,0.0
STARLINK-3234,2022-001N,2026-02-09T02:26:30.034464,15.08841089,0.00014623,53.2182,297.457,79.706,280.4097,0,U,50815,999,22609,0.00012045629,1.63e-05,0.0
STARLINK-3342,2022-001P,2026-02-08T22:26:48.427008,15.11922135,0.00048587,53.2159,297.453,109.1643,250.9877,0,U,50816,999,22607,0.00094632449,0.00016141,0.0
STARLINK-3341,2022-001Q,2026-02-09T02:21:12.142944,15.08840206,0.00014457,53.2181,297.475,75.3098,284.8055,0,U,50817,999,22609,0.00010836131,1.437e-05,0.0
STARLINK-3336,2022-001R,2026-02-09T01:54:42.689664,15.08835787,0.00011766,53.2179,297.5573,87.8411,272.2716,0,U,50818,999,22608,0.00016514501,2.341e-05,0.0
STARLINK-3327,2022-001S,2026-02-09T02:05:19.699584,15.08819981,0.00014295,53.2179,297.5256,84.5251,275.5904,0,U,50819,999,22609,-4.8010632e-05,-1.051e-05,0.0
STARLINK-3339,2022-001T,2026-02-09T00:03:23.074560,15.0886476,0.00014185,53.219,297.8961,103.1425,256.9726,0,U,50820,999,22607,0.00018306913,2.629e-05,0.0
STARLINK-3346,2022-001U,2026-02-09T20:06:19.448640,15.08852442,0.000134,53.2173,294.0366,82.9056,277.2089,0,U,50821,999,22620,-1.0529e-05,-4.56e-06,0.0
STARLINK-3343,2022-001V,2026-02-09T03:03:34.035264,15.08853853,0.00013132,53.2171,297.3424,92.5462,267.5681,0,U,50822,999,22609,0.00010997635,1.463e-05,0.0
STARLINK-3334,2022-001W,2026-02-09T02:15:54.186624,15.08852266,0.00014289,53.2166,297.4938,79.6218,280.4935,0,U,50823,999,22609,0.00034751323,5.249e-05,0.0
STARLINK-3332,2022-001Y,2026-02-09T03:08:52.641312,15.08845211,9.076e-05,53.2177,297.337,86.4755,273.6341,0,U,50825,999,22609,6.9330852e-05,8.16e-06,0.0
STARLINK-3329,2022-001AA,2026-02-09T00:14:01.686336,15.08837126,0.00012024,53.218,297.8739,89.4918,270.6212,0,U,50827,999,22607,0.00018951059,2.729e-05,0.0
STARLINK-3290,2022-001AB,2026-02-09T03:04:56.011584,15.08852631,0.0001509,53.2194,297.227,76.7693,283.3467,0,U,50828,999,22594,0.00023433046,3.445e-05,0.0
STARLINK-3294,2022-001AC,2026-02-09T02:00:01.322496,15.08825764,0.0001592,53.2179,297.535,101.7914,258.3257,0,U,50829,999,22608,-0.00016917234,-2.978e-05,0.0
STARLINK-3278,2022-001AD,2026-02-09T04:00:33.628896,15.08845507,0.0001512,53.2173,307.1668,93.1608,266.9557,0,U,50830,999,22596,0.00019964,2.891e-05,0.0
STARLINK-3299,2022-001AE,2026-02-08T23:31:37.662528,15.08846576,0.00016345,53.219,298.0625,99.9993,260.1184,0,U,50831,999,22607,3.7178692e-05,3.04e-06,0.0
STARLINK-3328,2022-001AF,2026-02-08T21:40:24.635424,15.08837888,0.00012728,53.218,308.4002,101.6576,258.4559,0,U,50832,999,22592,6.3720908e-05,7.26e-06,0.0
STARLINK-3331,2022-001AH,2026-02-09T00:28:35.723424,15.08840065,0.00012959,53.2182,307.8315,80.782,279.3319,0,U,50834,999,22593,1.585965e-05,-3.5e-07,0.0
STARLINK-3310,2022-001AJ,2026-02-09T03:44:40.977312,15.08817325,0.0001418,53.218,307.331,103.3527,256.7623,0,U,50835,999,22595,0.00026455236,3.922e-05,0.0
STARLINK-3330,2022-001AK,2026-02-09T03:14:12.625440,15.0883769,0.00013484,53.2182,307.0865,78.2116,281.9028,0,U,50836,999,22585,4.1279e-08,-2.87e-06,0.0
STARLINK-3318,2022-001AL,2026-02-09T02:47:41.836416,15.08838202,0.0001308,53.2176,297.393,94.6483,265.4658,0,U,50837,999,22609,1.9834433e-05,2.8e-07,0.0
STARLINK-3320,2022-001AN,2026-02-09T03:12:52.209504,15.08839228,0.00015038,53.2189,307.3147,77.774,282.3421,0,U,50839,999,22594,0.00011838367,1.597e-05,0.0
STARLINK-3295,2022-001AP,2026-02-09T03:07:35.601888,15.08825459,0.00013972,53.218,307.332,88.4928,271.6224,0,U,50840,999,22594,-4.2313914e-05,-9.61e-06,0.0
STARLINK-3300,2022-001AQ,2026-02-09T00:12:41.822496,15.08837748,0.00014334,53.2186,307.8707,82.65,277.4655,0,U,50841,999,22593,4.2092821e-05,3.82e-06,0.0
STARLINK-3302,2022-001AR,2026-02-08T23:51:30.359232,15.08834332,0.00015619,53.2193,307.9395,78.0757,282.041,0,U,50842,999,22592,7.7370917e-05,9.43e-06,0.0
STARLINK-3325,2022-001AS,2026-02-09T20:00:01.999008,15.26511935,0.0001589,53.2177,302.7481,71.23,67.0187,0,U,50843,999,583,0.0018425,0.00048723,0.0
STARLINK-3326,2022-001AT,2026-02-09T02:46:24.302784,15.08806117,0.00011074,53.2179,307.3968,89.8516,270.2603,0,U,50844,999,22595,-0.00034889433,-5.831e-05,0.0
STARLINK-3230,2022-001AU,2026-02-09T03:49:58.081728,15.08832825,0.00013059,53.2178,307.1983,102.4365,257.6773,0,U,50845,999,22596,4.3840795e-05,4.1e-06,0.0
STARLINK-3308,2022-001AV,2026-02-09T02:57:00.053856,15.08836177,0.00014051,53.2188,307.4786,100.2106,259.9044,0,U,50846,999,22595,9.0656766e-05,1.155e-05,0.0
STARLINK-3315,2022-001AX,2026-02-09T04:11:09.849984,15.08836788,0.0001278,53.2184,307.1332,96.2403,263.8735,0,U,50848,999,22596,7.4012e-05,8.9e-06,0.0
STARLINK-3311,2022-001AY,2026-02-09T02:51:40.625280,15.08840243,0.00012752,53.2184,307.3831,89.3071,270.8068,0,U,50849,999,22595,6.1766122e-05,6.95e-06,0.0
STARLINK-3312,2022-001AZ,2026-02-09T18:50:51.779328,15.08828,0.0001621,53.2165,264.3907,100.5933,259.5241,0,U,50850,999,22715,0.00012899,1.765e-05,0.0
STARLINK-3314,2022-001BA,2026-02-09T05:30:37.780416,15.08844853,0.0001622,53.2181,306.8116,76.6084,283.5089,0,U,50851,999,22597,0.00011982,1.62e-05,0.0
STARLINK-3366,2022-005A,2026-02-09T10:55:13.778976,15.08822432,0.00013403,53.2179,55.8725,92.933,267.1816,0,U,51104,999,22461,-2.112279e-05,-6.24e-06,0.0
STARLINK-3350,2022-005B,2026-02-09T08:42:44.604000,15.08859924,0.00010635,53.2173,56.2822,88.9137,271.1977,0,U,51105,999,22460,-0.00023784892,-4.073e-05,0.0
