constellation,OBJECT_NAME,NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,REV_AT_EPOCH,ELEMENT_SET_NO,OBJECT_TYPE,DECAY_DATE
StarLink,STARLINK-33848,63705,2026-03-11T09:35:49.763328,15.30213483,0.00015420,53.1579,211.4533,112.4725,247.6439,0.00096586000000,0.00028368,0.0000000000000,6853.312,94.105,476.234,474.120,4945,999,PAYLOAD,
StarLink,STARLINK-33995,63706,2026-03-10T23:38:14.696448,15.30199290,0.00009882,53.1607,213.8399,125.7348,234.3745,0.00010971772000,0.00002892,0.0000000000000,6853.354,94.105,475.896,474.542,4939,999,PAYLOAD,
StarLink,STARLINK-33982,63707,2026-03-11T09:44:56.722848,15.30225819,0.00020640,53.1570,211.4891,108.3036,251.8190,0.00106720000000,0.00031407,0.0000000000000,6853.275,94.104,476.554,473.725,4946,999,PAYLOAD,
StarLink,STARLINK-33915,63708,2026-03-11T10:01:39.589248,15.30234677,0.00024260,53.1568,211.5618,125.7407,234.3819,0.00155320000000,0.00045978,0.0000000000000,6853.249,94.103,476.776,473.451,4946,999,PAYLOAD,
StarLink,STARLINK-33862,63709,2026-03-10T15:03:54.576864,15.30180296,0.00011760,53.1575,215.1703,80.0312,280.0821,0.00086430535000,0.00025311,0.0000000000000,6853.411,94.107,476.082,474.470,4934,999,PAYLOAD,
StarLink,STARLINK-33920,63710,2026-03-11T08:51:55.429920,15.30224277,0.00015200,53.1592,211.9786,90.0851,270.0323,0.00098818000000,0.00029044,0.0000000000000,6853.280,94.104,476.186,474.103,4945,999,PAYLOAD,
StarLink,STARLINK-33580,63711,2026-03-11T09:05:35.969856,15.30218071,0.00016820,53.1591,212.0374,78.8191,281.2999,0.00129790000000,0.00038301,0.0000000000000,6853.298,94.104,476.316,474.010,4945,999,PAYLOAD,
StarLink,STARLINK-33783,63712,2026-03-10T17:08:20.538240,15.30232093,0.00009831,53.1599,214.9964,87.1359,272.9754,0.00120927140000,0.00035664,0.0000000000000,6853.256,94.103,475.795,474.447,4935,999,PAYLOAD,
StarLink,STARLINK-33773,63713,2026-03-11T09:32:47.310720,15.30215247,0.00014510,53.1585,211.4341,131.5421,228.5705,0.00094804000000,0.00027837,0.0000000000000,6853.307,94.104,476.166,474.177,4946,999,PAYLOAD,
StarLink,STARLINK-33745,63714,2026-03-10T19:21:45.241632,15.30204905,0.00011614,53.1596,214.1510,80.0699,280.0433,0.00127658510000,0.00037647,0.0000000000000,6853.337,94.105,475.998,474.406,4937,999,PAYLOAD,
StarLink,STARLINK-33728,63715,2026-03-11T09:38:52.333440,15.30203876,0.00018680,53.1574,211.4633,99.9552,260.1660,0.00117190000000,0.00034516,0.0000000000000,6853.340,94.105,476.486,473.925,4946,999,PAYLOAD,
StarLink,STARLINK-33749,63716,2026-03-11T08:56:28.893696,15.30215171,0.00014680,53.1592,211.9940,78.4272,281.6893,0.00073482000000,0.00021477,0.0000000000000,6853.307,94.104,476.178,474.166,4945,999,PAYLOAD,
StarLink,STARLINK-33725,63717,2026-03-11T09:43:25.504320,15.30261429,0.00014500,53.1574,211.4846,117.0026,243.1123,0.00180860000000,0.00053698,0.0000000000000,6853.169,94.102,476.027,474.040,4946,999,PAYLOAD,
StarLink,STARLINK-33641,63718,2026-03-11T10:06:13.472064,15.30217028,0.00012770,53.1586,211.5821,92.4805,267.6342,0.00107370000000,0.00031591,0.0000000000000,6853.301,94.104,476.041,474.291,4946,999,PAYLOAD,
StarLink,STARLINK-33727,63719,2026-03-10T14:36:32.960448,15.30253576,0.00010339,53.1587,215.0423,154.8977,205.2074,0.00179576920000,0.00053297,0.0000000000000,6853.192,94.102,475.766,474.349,4934,999,PAYLOAD,
StarLink,STARLINK-33757,63720,2026-03-11T09:58:39.808128,15.30147966,0.00025080,53.1588,211.5525,42.3654,317.7540,0.00151560000000,0.00044730,0.0000000000000,6853.507,94.109,477.091,473.654,4946,999,PAYLOAD,
StarLink,STARLINK-11677,63751,2026-03-11T06:57:32.290848,15.70880517,0.00009480,42.9994,282.9166,302.7441,57.3335,0.00176860000000,0.00233374,0.0000000000000,6734.516,91.668,357.020,355.743,5038,999,PAYLOAD,
StarLink,STARLINK-11702,63752,2026-03-11T00:13:03.923616,15.70915936,0.00010900,43.0005,284.2369,293.7460,66.3294,0.00221042700000,0.00294398,0.0000000000000,6734.415,91.666,357.014,355.546,5034,999,PAYLOAD,
StarLink,STARLINK-11706,63753,2026-03-10T23:50:07.111968,15.70863200,0.00021245,42.9988,284.1077,270.8016,89.2608,0.00107876790000,0.00140477,0.0000000000000,6734.566,91.669,357.862,355.000,5034,999,PAYLOAD,
StarLink,STARLINK-11662,63754,2026-03-10T21:25:13.074816,15.71110290,0.00009762,43.0003,285.0855,204.1717,155.9106,0.00221901100000,0.00298103,0.0000000000000,6733.860,91.655,356.382,355.067,5037,999,PAYLOAD,
StarLink,STARLINK-11681,63755,2026-03-10T23:12:04.929408,15.70896302,0.00019440,43.0003,284.7883,259.4142,100.6507,0.00166330000000,0.00219218,0.0000000000000,6734.471,91.667,357.645,355.027,5033,999,PAYLOAD,
StarLink,STARLINK-11688,63756,2026-03-10T21:17:34.997568,15.71052865,0.00029662,42.9994,285.0419,243.8442,116.2121,0.00195498340000,0.00260771,0.0000000000000,6734.024,91.658,357.886,353.891,5021,999,PAYLOAD,
StarLink,STARLINK-11676,63757,2026-03-11T07:12:38.361600,15.70890781,0.00012350,43.0023,282.1036,292.1868,67.8868,0.00182410000000,0.00241033,0.0000000000000,6734.487,91.668,357.184,355.520,5028,999,PAYLOAD,
StarLink,STARLINK-11705,63758,2026-03-10T23:04:26.518656,15.70826450,0.00017850,42.9993,284.7425,294.6296,65.4386,0.00241700000000,0.00321812,0.0000000000000,6734.671,91.671,357.738,355.334,5028,999,PAYLOAD,
StarLink,STARLINK-11703,63759,2026-03-11T00:05:25.099872,15.70899664,0.00017491,43.0009,284.1907,287.8473,72.2204,0.00190644350000,0.00252379,0.0000000000000,6734.462,91.667,357.504,355.149,5034,999,PAYLOAD,
StarLink,STARLINK-11701,63760,2026-03-11T07:20:17.383200,15.70907773,0.00004430,43.0012,282.1448,320.6170,39.4665,0.00211990000000,0.00281809,0.0000000000000,6734.438,91.667,356.602,356.005,5039,999,PAYLOAD,
StarLink,STARLINK-11660,63761,2026-03-10T23:57:46.332288,15.70911573,0.00013557,43.0006,284.1478,307.8825,52.1920,0.00224053620000,0.00298507,0.0000000000000,6734.428,91.667,357.205,355.380,5029,999,PAYLOAD,
StarLink,STARLINK-11699,63762,2026-03-10T23:27:21.952224,15.70882141,0.00022276,42.9991,284.8702,241.9094,118.1548,0.00113373500000,0.00147909,0.0000000000000,6734.512,91.668,357.877,354.876,5033,999,PAYLOAD,
StarLink,STARLINK-11693,63763,2026-03-10T22:35:10.358304,15.70818078,0.00016940,42.9990,284.5786,239.2756,120.7945,0.00301000000000,0.00404827,0.0000000000000,6734.695,91.672,357.701,355.419,5022,999,PAYLOAD,
StarLink,STARLINK-33760,63764,2026-03-11T05:49:09.909984,15.27584729,0.00010400,43.0010,36.5855,284.6442,75.4294,0.00105710000000,0.00028945,0.0000000000000,6861.172,94.266,483.750,482.323,4919,999,PAYLOAD,
StarLink,STARLINK-33941,63765,2026-03-11T05:52:50.287872,15.27639359,0.00024380,43.0020,36.6018,248.3655,111.6937,0.00145780000000,0.00040147,0.0000000000000,6861.008,94.263,484.546,481.201,4918,999,PAYLOAD,
StarLink,STARLINK-33824,63766,2026-03-11T06:16:54.060384,15.27568134,0.00018220,43.0045,36.7297,260.3020,99.7626,0.00049093000000,0.00013267,0.0000000000000,6861.222,94.267,484.337,481.837,4919,999,PAYLOAD,
StarLink,STARLINK-33808,63767,2026-03-11T07:10:21.632736,15.27599014,0.00021530,43.0084,36.1441,249.1255,110.9366,0.00104050000000,0.00028497,0.0000000000000,6861.129,94.266,484.471,481.517,4920,999,PAYLOAD,
StarLink,STARLINK-33844,63768,2026-03-11T06:42:36.358272,15.27605994,0.00025870,43.0001,36.0035,238.9099,121.1499,0.00093627000000,0.00025613,0.0000000000000,6861.108,94.265,484.748,481.198,4920,999,PAYLOAD,
StarLink,STARLINK-33907,63769,2026-03-11T07:17:45.902400,15.27616042,0.00012080,43.0046,36.1843,263.4090,96.6624,0.00117130000000,0.00032147,0.0000000000000,6861.078,94.265,483.772,482.114,4915,999,PAYLOAD,
StarLink,STARLINK-33884,63770,2026-03-11T06:44:27.233664,15.27613759,0.00015860,43.0049,36.0101,268.5625,91.5045,0.00101610000000,0.00027832,0.0000000000000,6861.085,94.265,484.038,481.862,4915,999,PAYLOAD,
StarLink,STARLINK-33841,63771,2026-03-11T06:55:33.128832,15.27596057,0.00027510,43.0029,36.0683,245.1839,114.8726,0.00051537000000,0.00013954,0.0000000000000,6861.138,94.266,484.891,481.116,4915,999,PAYLOAD,
StarLink,STARLINK-33769,63773,2026-03-11T06:40:46.011648,15.27593343,0.00014760,43.0035,35.9897,274.6257,85.4426,0.00150670000000,0.00041450,0.0000000000000,6861.146,94.266,484.024,481.998,4919,999,PAYLOAD,
StarLink,STARLINK-33914,63774,2026-03-11T06:22:56.232768,15.27615233,0.00020740,43.0055,32.3987,262.3788,97.6828,0.00130220000000,0.00035785,0.0000000000000,6861.081,94.265,484.369,481.523,4924,999,PAYLOAD,
StarLink,STARLINK-33932,63775,2026-03-11T06:09:56.710368,15.27599207,0.00015560,43.0047,43.5234,274.2312,85.8362,0.00130500000000,0.00035845,0.0000000000000,6861.129,94.266,484.061,481.926,4918,999,PAYLOAD,
StarLink,STARLINK-33899,63799,2026-03-11T07:53:20.590656,15.27613374,0.00016330,43.0023,43.1968,262.2709,97.7957,0.00060850000000,0.00016537,0.0000000000000,6861.086,94.265,484.072,481.831,4926,999,PAYLOAD,
StarLink,STARLINK-33900,63800,2026-03-11T06:13:38.781696,15.27605761,0.00015320,43.0029,43.5354,270.4518,89.6158,0.00140340000000,0.00038589,0.0000000000000,6861.109,94.265,484.025,481.923,4925,999,PAYLOAD,
StarLink,STARLINK-33975,63802,2026-03-09T19:21:51.575616,15.27618476,0.00044246,43.0059,51.5543,308.3925,51.6529,0.00092443688000,0.00025298,0.0000000000000,6861.071,94.264,485.972,479.900,4903,999,PAYLOAD,
StarLink,STARLINK-33951,63803,2026-03-10T22:09:53.683200,15.27595925,0.00015810,43.0040,45.3129,207.1871,152.8898,0.00137240000000,0.00037715,0.0000000000000,6861.138,94.266,484.088,481.919,4914,999,PAYLOAD,
StarLink,STARLINK-33930,63776,2026-03-11T06:59:54.424032,15.27597283,0.00007970,43.0013,43.7896,272.8913,87.1848,0.00043851000000,0.00011830,0.0000000000000,6861.134,94.266,483.546,482.453,4914,999,PAYLOAD,
StarLink,STARLINK-33911,63777,2026-03-11T06:05:46.813056,15.27601386,0.00015490,43.0019,36.5419,269.4904,90.5770,0.00090254000000,0.00024673,0.0000000000000,6861.122,94.265,484.050,481.924,4922,999,PAYLOAD,
StarLink,STARLINK-33938,63778,2026-03-10T22:43:13.562400,15.27612449,0.00003700,42.9973,45.5007,270.9688,89.1121,0.00144430000000,0.00039735,0.0000000000000,6861.089,94.265,483.208,482.700,4918,999,PAYLOAD,
StarLink,STARLINK-33881,63779,2026-03-11T07:09:09.404064,15.27607863,0.00011600,43.0033,43.8391,277.2242,82.8478,0.00146750000000,0.00040375,0.0000000000000,6861.103,94.265,483.764,482.172,4914,999,PAYLOAD,
StarLink,STARLINK-33846,63780,2026-03-11T08:28:30.513216,15.27606038,0.00013290,43.0017,43.3908,258.1355,101.9348,0.00064169000000,0.00017451,0.0000000000000,6861.108,94.265,483.885,482.061,4920,999,PAYLOAD,
StarLink,STARLINK-33883,63781,2026-03-11T08:22:57.112896,15.27624390,0.00021060,43.0006,43.3608,253.1738,106.8883,0.00147280000000,0.00040544,0.0000000000000,6861.053,94.264,484.363,481.473,4915,999,PAYLOAD,
StarLink,STARLINK-33842,63782,2026-03-11T08:02:36.278304,15.27610121,0.00017170,43.0002,43.2564,278.4393,81.6264,0.00108950000000,0.00029868,0.0000000000000,6861.096,94.265,484.139,481.783,4924,999,PAYLOAD,
StarLink,STARLINK-33892,63783,2026-03-11T08:00:45.359712,15.27577654,0.00017640,43.0006,43.2425,273.6937,86.3713,0.00103300000000,0.00028271,0.0000000000000,6861.193,94.267,484.268,481.848,4915,999,PAYLOAD,
StarLink,STARLINK-33933,63784,2026-03-11T08:02:08.464416,15.27606483,0.00016790,43.0045,36.2961,276.8383,83.2277,0.00120340000000,0.00033027,0.0000000000000,6861.107,94.265,484.124,481.820,4934,999,PAYLOAD,
StarLink,STARLINK-33906,63785,2026-03-11T06:37:42.220704,15.27606170,0.00011690,43.0007,43.6705,279.0302,81.0417,0.00109140000000,0.00029915,0.0000000000000,6861.108,94.265,483.775,482.171,4909,999,PAYLOAD,
StarLink,STARLINK-33923,63786,2026-03-11T06:35:51.063648,15.27617758,0.00017170,43.0028,43.6640,274.2769,85.7886,0.00116350000000,0.00031932,0.0000000000000,6861.073,94.264,484.116,481.760,4909,999,PAYLOAD,
StarLink,STARLINK-33947,63787,2026-03-11T07:07:20.781120,15.27578279,0.00012720,43.0035,43.8279,265.4844,94.5863,0.00119960000000,0.00032894,0.0000000000000,6861.191,94.267,483.929,482.184,4914,999,PAYLOAD,
StarLink,STARLINK-33882,63788,2026-03-11T07:58:54.135264,15.27600366,0.00013850,43.0023,43.2300,272.6328,87.4365,0.00088790000000,0.00024266,0.0000000000000,6861.125,94.265,483.940,482.040,4914,999,PAYLOAD,
StarLink,STARLINK-33875,63789,2026-03-11T06:08:05.707104,15.27604272,0.00015550,43.0039,43.5097,272.3034,87.7639,0.00144710000000,0.00039803,0.0000000000000,6861.113,94.265,484.045,481.912,4914,999,PAYLOAD,
StarLink,STARLINK-33869,63790,2026-03-11T07:33:00.626976,15.27582296,0.00016170,43.0051,43.0925,269.1980,90.8686,0.00093497000000,0.00025557,0.0000000000000,6861.179,94.267,484.154,481.935,4910,999,PAYLOAD,
StarLink,STARLINK-33935,63791,2026-03-11T07:01:45.391872,15.27603622,0.00014130,43.0047,43.7970,283.2641,76.8053,0.00097171000000,0.00026593,0.0000000000000,6861.115,94.265,483.950,482.011,4925,999,PAYLOAD,
StarLink,STARLINK-33916,63792,2026-03-11T08:30:21.499200,15.27610465,0.00013770,43.0020,43.3972,263.0221,97.0475,0.00105980000000,0.00029044,0.0000000000000,6861.095,94.265,483.905,482.015,4915,999,PAYLOAD,
StarLink,STARLINK-33925,63793,2026-03-11T06:04:23.520000,15.27612713,0.00016450,43.0053,43.4906,265.8811,94.1853,0.00129990000000,0.00035719,0.0000000000000,6861.088,94.265,484.082,481.824,4925,999,PAYLOAD,
StarLink,STARLINK-33870,63794,2026-03-10T23:38:31.170336,15.27601876,0.00016670,43.0057,44.9212,247.0916,112.9760,0.00148620000000,0.00040889,0.0000000000000,6861.121,94.265,484.129,481.842,4910,999,PAYLOAD,
StarLink,STARLINK-33867,63795,2026-03-11T08:19:14.256192,15.27618271,0.00024610,42.9979,43.3420,264.1724,95.8847,0.00088808000000,0.00024286,0.0000000000000,6861.072,94.264,484.625,481.248,4915,999,PAYLOAD,
StarLink,STARLINK-33918,63796,2026-03-11T06:46:56.891424,15.27607168,0.00013930,43.0022,43.7144,244.6242,115.4466,0.00091418000000,0.00025000,0.0000000000000,6861.105,94.265,483.925,482.014,4919,999,PAYLOAD,
StarLink,STARLINK-33712,63797,2026-03-11T08:13:01.404768,15.27603647,0.00013790,43.0017,46.8273,267.0045,93.0649,0.00092863000000,0.00025398,0.0000000000000,6861.115,94.265,483.926,482.034,4911,999,PAYLOAD,
StarLink,STARLINK-33827,63798,2026-03-11T04:56:09.843936,15.27576626,0.00013957,43.0013,43.9980,281.9102,78.1593,0.00097858686000,0.00026761,0.0000000000000,6861.196,94.267,484.019,482.104,4913,999,PAYLOAD,
StarLink,STARLINK-33909,63804,2026-03-11T06:49:28.981344,15.27597836,0.00006010,42.9958,163.9681,271.5668,88.5115,0.00101350000000,0.00027747,0.0000000000000,6861.133,94.266,483.410,482.585,4885,999,PAYLOAD,
StarLink,STARLINK-33903,63828,2026-03-11T07:37:22.919232,15.27608374,0.00009810,42.9964,163.3378,215.7507,144.3279,0.00104680000000,0.00028681,0.0000000000000,6861.101,94.265,483.639,482.293,4891,999,PAYLOAD,
StarLink,STARLINK-33889,63829,2026-03-11T07:17:01.598208,15.27608367,0.00008560,42.9892,163.2393,162.6649,197.4232,0.00140790000000,0.00038718,0.0000000000000,6861.101,94.265,483.553,482.379,4880,999,PAYLOAD,
StarLink,STARLINK-33984,63830,2026-03-11T07:28:07.092480,15.27602526,0.00013770,42.9993,163.2901,207.6650,152.4129,0.00141630000000,0.00038944,0.0000000000000,6861.119,94.265,483.928,482.039,4886,999,PAYLOAD,
StarLink,STARLINK-33940,63831,2026-03-11T12:25:24.618720,15.27585396,0.00026110,43.0010,162.2720,282.7531,77.3029,0.00043200000000,0.00011647,0.0000000000000,6861.170,94.266,484.826,481.243,4894,999,PAYLOAD,
StarLink,STARLINK-33978,63832,2026-03-11T07:20:43.447488,15.27628283,0.00017060,42.9961,163.2623,195.8926,164.1872,0.00152330000000,0.00041959,0.0000000000000,6861.042,94.264,484.077,481.736,4891,999,PAYLOAD,
StarLink,STARLINK-34029,63805,2026-03-11T06:42:04.796352,15.27610924,0.00004410,42.9931,163.9178,214.4805,145.6018,0.00152480000000,0.00041975,0.0000000000000,6861.094,94.265,483.261,482.656,4885,999,PAYLOAD,
StarLink,STARLINK-34102,63806,2026-03-11T06:40:14.039328,15.27608475,0.00005960,42.9945,163.9162,311.6170,48.4631,0.00134790000000,0.00037048,0.0000000000000,6861.101,94.265,483.375,482.557,4890,999,PAYLOAD,
StarLink,STARLINK-34109,63807,2026-03-11T07:13:20.057376,15.27594240,0.00004900,42.9955,163.2241,242.2435,117.8367,0.00101510000000,0.00027788,0.0000000000000,6861.143,94.266,483.345,482.672,4886,999,PAYLOAD,
StarLink,STARLINK-34091,63808,2026-03-11T12:32:47.857632,15.27603765,0.00009920,42.9922,162.3074,146.3021,213.7893,0.00139900000000,0.00038463,0.0000000000000,6861.115,94.265,483.661,482.299,4894,999,PAYLOAD,
StarLink,STARLINK-34095,63809,2026-03-11T13:04:15.590496,15.27598601,0.00007660,43.0012,162.4823,265.5728,94.5036,0.00086606000000,0.00023660,0.0000000000000,6861.130,94.266,483.521,482.470,4889,999,PAYLOAD,
StarLink,STARLINK-34127,63810,2026-03-11T05:50:16.317024,15.27601878,0.00006880,42.9976,163.6542,247.2459,112.8320,0.00087750000000,0.00023979,0.0000000000000,6861.121,94.265,483.458,482.514,4885,999,PAYLOAD,
StarLink,STARLINK-34110,63811,2026-03-11T12:00:02.998944,15.50115466,0.00183410,42.9971,156.3647,35.4695,213.3118,0.00399300000000,0.00238644,0.0000000000000,6794.526,92.896,428.852,403.929,588,999,PAYLOAD,
StarLink,STARLINK-34101,63812,2026-03-11T13:11:26.372256,15.27601688,0.00017130,43.0003,161.6476,264.7612,95.3044,0.00095797000000,0.00026211,0.0000000000000,6861.121,94.265,484.161,481.811,4884,999,PAYLOAD,
StarLink,STARLINK-34065,63813,2026-03-11T07:01:03.423072,15.27598152,0.00014100,42.9996,159.6534,242.9262,117.1446,0.00122240000000,0.00033547,0.0000000000000,6861.132,94.266,483.964,482.029,4884,999,PAYLOAD,
StarLink,STARLINK-34057,63814,2026-03-11T07:05:55.459392,15.27621580,0.00026750,43.0014,163.1856,297.9121,62.1459,0.00148160000000,0.00040789,0.0000000000000,6861.062,94.264,484.762,481.091,4886,999,PAYLOAD,
StarLink,STARLINK-34060,63815,2026-03-11T13:24:23.731200,15.27598296,0.00014640,42.9983,161.7205,276.5813,83.4872,0.00087561000000,0.00023925,0.0000000000000,6861.131,94.266,484.001,481.992,4884,999,PAYLOAD,
StarLink,STARLINK-34048,63816,2026-03-11T12:55:00.397056,15.27597293,0.00012570,42.9984,162.4257,286.9705,73.1009,0.00132980000000,0.00036533,0.0000000000000,6861.134,94.266,483.862,482.137,4894,999,PAYLOAD,
StarLink,STARLINK-33959,63817,2026-03-11T13:07:44.469408,15.27608122,0.00017970,43.0006,161.6309,267.0719,92.9927,0.00114040000000,0.00031278,0.0000000000000,6861.102,94.265,484.200,481.734,4895,999,PAYLOAD,
StarLink,STARLINK-34058,63818,2026-03-11T13:16:59.961792,15.27594997,0.00007580,42.9981,161.6816,292.4034,67.6737,0.00108590000000,0.00029754,0.0000000000000,6861.141,94.266,483.526,482.486,4895,999,PAYLOAD,
StarLink,STARLINK-34055,63819,2026-03-11T06:32:49.650432,15.27599198,0.00003150,42.9976,163.8546,17.4824,342.6038,0.00127770000000,0.00035085,0.0000000000000,6861.129,94.266,483.210,482.777,4885,999,PAYLOAD,
StarLink,STARLINK-33794,63820,2026-03-11T07:57:43.606080,15.27597590,0.00016240,42.9979,163.4533,215.7773,144.2970,0.00136870000000,0.00037615,0.0000000000000,6861.133,94.266,484.113,481.884,4886,999,PAYLOAD,
StarLink,STARLINK-34047,63821,2026-03-11T06:18:01.585440,15.27591435,0.00014880,43.0016,163.7969,262.1335,97.9348,0.00087641000000,0.00023941,0.0000000000000,6861.152,94.266,484.038,481.996,4890,999,PAYLOAD,
StarLink,STARLINK-34094,63822,2026-03-11T12:50:08.441952,15.27605034,0.00007980,42.9943,158.9043,261.7255,98.3506,0.00095628000000,0.00026166,0.0000000000000,6861.111,94.265,483.524,482.429,4898,999,PAYLOAD,
StarLink,STARLINK-34043,63823,2026-03-11T06:37:00.530112,15.27601457,0.00000910,42.9959,159.5425,211.5599,148.5247,0.00103170000000,0.00028255,0.0000000000000,6861.122,94.265,483.049,482.924,4890,999,PAYLOAD,
StarLink,STARLINK-34025,63824,2026-03-11T06:58:31.099008,15.27604902,0.00012750,42.9975,163.1426,244.1222,115.9499,0.00150070000000,0.00041298,0.0000000000000,6861.112,94.265,483.851,482.102,4880,999,PAYLOAD,
StarLink,STARLINK-33874,63825,2026-03-11T12:27:14.884992,15.27578862,0.00014140,42.9976,162.2753,264.3851,95.6840,0.00127650000000,0.00035030,0.0000000000000,6861.190,94.267,484.025,482.084,4894,999,PAYLOAD,
StarLink,STARLINK-33781,63826,2026-03-11T12:53:08.642112,15.27625059,0.00008460,42.9937,162.4086,256.0954,103.9803,0.00148520000000,0.00040892,0.0000000000000,6861.051,94.264,483.497,482.336,4894,999,PAYLOAD,
StarLink,STARLINK-33891,63827,2026-03-11T13:02:22.794432,15.27614074,0.00014050,42.9920,162.4559,103.9511,256.1497,0.00133540000000,0.00036708,0.0000000000000,6861.084,94.265,483.913,481.985,4883,999,PAYLOAD,
StarLink,STARLINK-34018,63836,2026-03-11T09:48:48.976416,15.27637569,0.00010990,43.0006,68.3221,275.9692,84.1034,0.00097086000000,0.00026597,0.0000000000000,6861.014,94.263,483.633,482.125,4823,999,PAYLOAD,
StarLink,STARLINK-33888,63860,2026-03-11T09:43:15.070656,15.27582695,0.00014010,43.0012,68.2658,258.5636,101.5058,0.00009217000000,0.00002275,0.0000000000000,6861.178,94.267,484.004,482.082,4823,999,PAYLOAD,
StarLink,STARLINK-33896,63861,2026-03-11T09:50:39.627168,15.27599863,0.00012430,43.0005,68.3079,275.1983,84.8727,0.00107280000000,0.00029395,0.0000000000000,6861.127,94.266,483.844,482.139,4801,999,PAYLOAD,
StarLink,STARLINK-33878,63862,2026-03-11T09:52:29.896032,15.27611505,0.00018930,43.0031,68.2904,272.7827,87.2808,0.00132000000000,0.00036274,0.0000000000000,6861.092,94.265,484.256,481.658,4822,999,PAYLOAD,
StarLink,STARLINK-33954,63863,2026-03-11T10:03:36.967104,15.27572658,0.00013210,42.9997,68.3751,264.4982,95.5719,0.00093818000000,0.00025639,0.0000000000000,6861.208,94.267,483.979,482.167,4801,999,PAYLOAD,
StarLink,STARLINK-34053,63837,2026-03-11T08:10:57.394848,15.27608704,0.00015850,43.0013,68.6647,251.7719,108.2960,0.00096352000000,0.00026370,0.0000000000000,6861.100,94.265,484.053,481.878,4816,999,PAYLOAD,
StarLink,STARLINK-34042,63838,2026-03-11T01:03:13.664160,15.27598001,0.00010958,43.0033,66.4153,259.0067,101.0662,0.00105574710000,0.00028920,0.0000000000000,6861.132,94.266,483.749,482.245,4822,999,PAYLOAD,
StarLink,STARLINK-34040,63839,2026-03-11T06:18:18.239040,15.27598587,0.00015230,43.0046,68.9448,276.0807,83.9871,0.00088629000000,0.00024221,0.0000000000000,6861.130,94.266,484.040,481.950,4821,999,PAYLOAD,
StarLink,STARLINK-33990,63840,2026-03-11T06:21:59.945760,15.27598700,0.00025980,43.0039,68.9462,275.0384,85.0171,0.00099188000000,0.00027149,0.0000000000000,6861.130,94.266,484.778,481.213,4799,999,PAYLOAD,
StarLink,STARLINK-34056,63841,2026-03-11T08:23:55.159008,15.27629820,0.00011890,43.0018,68.7425,262.4000,97.6717,0.00096096000000,0.00026316,0.0000000000000,6861.037,94.264,483.718,482.086,4800,999,PAYLOAD,
StarLink,STARLINK-34026,63842,2026-03-11T08:25:45.662016,15.27604132,0.00012110,43.0006,68.7498,265.8106,94.2607,0.00084085000000,0.00022965,0.0000000000000,6861.114,94.265,483.810,482.148,4800,999,PAYLOAD,
StarLink,STARLINK-33777,63843,2026-03-11T09:06:14.613120,15.27594357,0.00038410,43.0035,68.0930,238.8425,121.2050,0.00064515000000,0.00017543,0.0000000000000,6861.143,94.266,485.643,480.373,4823,999,PAYLOAD,
StarLink,STARLINK-34041,63844,2026-03-11T08:33:09.727776,15.27604080,0.00014700,43.0012,68.7864,274.6747,85.3936,0.00117110000000,0.00032129,0.0000000000000,6861.114,94.265,483.988,481.970,4822,999,PAYLOAD,
StarLink,STARLINK-34011,63845,2026-03-11T07:10:07.012128,15.27617965,0.00013160,43.0024,69.2175,275.5857,84.4844,0.00083150000000,0.00022716,0.0000000000000,6861.072,94.264,483.840,482.035,4799,999,PAYLOAD,
StarLink,STARLINK-34044,63846,2026-03-11T09:08:06.644544,15.27597968,0.00013150,43.0052,68.1077,269.6445,90.4256,0.00099231000000,0.00027159,0.0000000000000,6861.132,94.266,483.900,482.095,4801,999,PAYLOAD,
StarLink,STARLINK-34037,63847,2026-03-11T06:14:35.961216,15.27597017,0.00018180,43.0054,68.9242,276.4283,83.6362,0.00117920000000,0.00032346,0.0000000000000,6861.135,94.266,484.247,481.753,4821,999,PAYLOAD,
StarLink,STARLINK-34010,63848,2026-03-11T07:58:00.353856,15.27612687,0.00019110,43.0034,68.5953,260.0522,100.0114,0.00117910000000,0.00032360,0.0000000000000,6861.088,94.265,484.264,481.642,4800,999,PAYLOAD,
StarLink,STARLINK-34009,63849,2026-03-10T08:54:06.956640,15.27602669,0.00025608,43.0058,70.8225,277.1529,82.9031,0.00103063940000,0.00028228,0.0000000000000,6861.118,94.265,484.740,481.226,4811,999,PAYLOAD,
StarLink,STARLINK-33958,63850,2026-03-11T08:35:00.776832,15.27605867,0.00015260,43.0034,68.7966,262.4365,97.6313,0.00083217000000,0.00022726,0.0000000000000,6861.109,94.265,484.021,481.927,4806,999,PAYLOAD,
StarLink,STARLINK-33776,63851,2026-03-11T09:13:39.561888,15.27604308,0.00016360,43.0057,68.1338,278.1143,81.9523,0.00087265000000,0.00023847,0.0000000000000,6861.113,94.265,484.101,481.856,4822,999,PAYLOAD,
