OBJECT_NAME,OBJECT_ID,anomaly_score,anomaly_factors,ECCENTRICITY,INCLINATION,BSTAR,MEAN_MOTION
STARLINK-2047,2021-005G,1,BSTAR=HIGH (0.032534 > 0.004463),0.0001949,53.1386,0.032534,15.25684819
STARLINK-2050,2021-005J,1,BSTAR=HIGH (0.066492 > 0.004463),0.0001618,53.099,0.066492,15.17115365
STARLINK-2053,2021-012AV,1,ECCENTRICITY=HIGH (0.000688 > 0.000535),0.0006882,53.0226,0.00033291,16.47093166
STARLINK-2058,2021-012AZ,1,ECCENTRICITY=HIGH (0.000752 > 0.000535),0.0007521,53.0395,0.00059664,15.82641972
STARLINK-2059,2021-012BA,1,ECCENTRICITY=HIGH (0.001030 > 0.000535),0.0010295,53.0273,0.00036888,16.47186361
STARLINK-2060,2021-012BB,1,ECCENTRICITY=HIGH (0.003193 > 0.000535),0.0031933,53.0584,0.00056945,16.46421909
STARLINK-2062,2021-012BC,1,ECCENTRICITY=HIGH (0.000580 > 0.000535),0.0005803,53.0275,0.00057222,16.45378035
STARLINK-2065,2021-012BE,1,ECCENTRICITY=HIGH (0.000654 > 0.000535),0.00065396,53.1525,0.0010079789,15.69215815
STARLINK-2067,2021-012BG,1,ECCENTRICITY=HIGH (0.000868 > 0.000535),0.0008678,53.0175,0.00026372,16.53466435
STARLINK-2069,2021-005L,1,ECCENTRICITY=HIGH (0.000648 > 0.000535),0.00064754,52.9955,0.0033366839,16.19776909
STARLINK-2070,2021-005M,1,ECCENTRICITY=HIGH (0.000949 > 0.000535),0.0009491,53.0236,0.0035265,16.36545204
STARLINK-2077,2021-005Q,1,ECCENTRICITY=HIGH (0.000739 > 0.000535),0.0007388,53.0279,0.0013966,16.31901158
STARLINK-2079,2021-005R,1,ECCENTRICITY=HIGH (0.000583 > 0.000535),0.0005826,53.0308,0.0020712,16.41953257
STARLINK-2080,2021-005S,1,ECCENTRICITY=HIGH (0.001237 > 0.000535),0.0012372,53.0053,0.0026517,16.3904209
STARLINK-2082,2021-005U,1,BSTAR=HIGH (0.004471 > 0.004463),0.0002314,53.0774,0.0044706,15.12563786
STARLINK-2083,2021-012BJ,1,ECCENTRICITY=HIGH (0.000706 > 0.000535),0.0007057,53.0504,0.0024207,15.55646332
STARLINK-2085,2021-005W,1,ECCENTRICITY=HIGH (0.001177 > 0.000535),0.0011771,53.0496,0.0027092,16.41732854
STARLINK-2086,2021-005X,1,ECCENTRICITY=HIGH (0.000545 > 0.000535),0.0005447,53.0198,0.00043007,16.43907648
STARLINK-2090,2021-012BK,1,ECCENTRICITY=HIGH (0.000559 > 0.000535),0.000559,53.0274,0.00052845,16.44087482
STARLINK-2091,2021-012BL,1,ECCENTRICITY=HIGH (0.000711 > 0.000535),0.0007107,52.9893,0.0025279,16.35628365
STARLINK-2094,2021-005AC,1,BSTAR=HIGH (0.071294 > 0.004463),8.25e-05,53.0834,0.071294,15.13248372
STARLINK-2095,2021-012BM,1,ECCENTRICITY=HIGH (0.000603 > 0.000535),0.0006027,53.0265,0.0016553,15.74924224
STARLINK-21,2019-029L,1,ECCENTRICITY=HIGH (0.000687 > 0.000535),0.0006865,53.0037,0.0014539,16.42788868
STARLINK-2100,2021-005AH,1,BSTAR=HIGH (0.066852 > 0.004463),7.08e-05,53.0527,0.066852,15.15021384
STARLINK-2101,2021-005AJ,1,BSTAR=HIGH (0.047807 > 0.004463),0.0001098,53.1047,0.047807,15.1820284
STARLINK-2118,2021-005AZ,1,ECCENTRICITY=HIGH (0.000589 > 0.000535),0.0005886,53.0303,0.0022501,16.33407735
STARLINK-2125,2021-017D,1,ECCENTRICITY=HIGH (0.000720 > 0.000535),0.0007201,53.0345,0.0011606,16.34610363
STARLINK-2132,2021-017H,1,ECCENTRICITY=HIGH (0.000770 > 0.000535),0.0007698,53.0339,0.0017281,16.36261474
STARLINK-2133,2021-005BK,1,ECCENTRICITY=HIGH (0.000738 > 0.000535),0.00073835,53.0235,0.00077613022,16.36031453
STARLINK-2140,2021-017J,1,BSTAR=HIGH (0.027627 > 0.004463),0.0001259,53.1063,0.027627,15.18371831
STARLINK-2146,2021-017P,1,ECCENTRICITY=HIGH (0.001003 > 0.000535),0.0010027,53.0334,0.00067831,16.41577059
STARLINK-2148,2021-017R,1,ECCENTRICITY=HIGH (0.001210 > 0.000535),0.00121,53.0201,0.0026648,16.36173982
STARLINK-2154,2021-017V,1,ECCENTRICITY=HIGH (0.000982 > 0.000535),0.0009822,53.0223,0.0016994,16.37437916
STARLINK-2158,2021-017Y,1,ECCENTRICITY=HIGH (0.001199 > 0.000535),0.0011986,53.0377,0.0033923,16.36161107
STARLINK-2162,2021-017AC,1,BSTAR=HIGH (0.015517 > 0.004463),0.0001039,53.1589,0.015517,15.46030837
STARLINK-2168,2021-017AF,1,BSTAR=HIGH (0.004917 > 0.004463),0.0002904,53.0345,0.0049173,16.27283085
STARLINK-2172,2021-017AK,1,ECCENTRICITY=HIGH (0.001552 > 0.000535),0.0015522,53.0396,0.0028584,16.28509594
STARLINK-2176,2021-017AN,1,ECCENTRICITY=HIGH (0.000843 > 0.000535),0.0008435,53.0412,0.002761,16.38369764
STARLINK-2177,2021-017AP,1,ECCENTRICITY=HIGH (0.000645 > 0.000535),0.0006452,53.0246,0.0031496,16.40965658
STARLINK-2179,2021-017AR,1,ECCENTRICITY=HIGH (0.000554 > 0.000535),0.0005538,53.0265,0.00041125,16.46326158
STARLINK-2182,2021-017AU,1,ECCENTRICITY=HIGH (0.000828 > 0.000535),0.000828,53.0235,0.00034011,16.44214951
STARLINK-2184,2021-017AW,1,ECCENTRICITY=HIGH (0.000980 > 0.000535),0.0009798,53.0328,0.00069079,16.40165202
STARLINK-2187,2021-041K,1,BSTAR=HIGH (0.005347 > 0.004463),0.0001357,53.1604,0.0053472,15.30974859
STARLINK-2191,2021-041N,1,ECCENTRICITY=HIGH (0.000707 > 0.000535),0.0007067,53.0087,0.00029921,16.47833897
STARLINK-2192,2021-017AZ,1,ECCENTRICITY=HIGH (0.000588 > 0.000535),0.0005879,53.0196,0.0004988,16.44978566
STARLINK-2197,2021-017BE,1,ECCENTRICITY=HIGH (0.000588 > 0.000535),0.0005877,53.0301,0.0003391,16.5005881
STARLINK-2198,2021-017BF,1,ECCENTRICITY=HIGH (0.000587 > 0.000535),0.0005873,53.0214,0.00063639,16.43528035
STARLINK-2210,2021-017BH,1,ECCENTRICITY=HIGH (0.000796 > 0.000535),0.000796,53.0249,0.00042865,16.45244964
STARLINK-2211,2021-017BJ,1,BSTAR=HIGH (0.017050 > 0.004463),0.0001103,53.1612,0.01705,15.37477087
STARLINK-2216,2021-024AM,1,ECCENTRICITY=HIGH (0.000688 > 0.000535),0.000688,53.0135,0.0021349,16.42242396
STARLINK-2223,2021-017BM,1,ECCENTRICITY=HIGH (0.000576 > 0.000535),0.0005758,53.0309,0.001084,16.33297609
STARLINK-2233,2021-041AC,1,BSTAR=HIGH (0.005354 > 0.004463),0.000513,53.0426,0.0053538,16.20378515
STARLINK-2239,2021-024AS,1,ECCENTRICITY=HIGH (0.001040 > 0.000535),0.0010396,53.0257,0.0017717,16.42327626
STARLINK-2243,2021-024AN,1,ECCENTRICITY=HIGH (0.000596 > 0.000535),0.0005956,53.0209,0.00052786,16.4465338
STARLINK-2246,2021-041AP,1,ECCENTRICITY=HIGH (0.000950 > 0.000535),0.0009505,53.0349,0.0027439,16.33902926
STARLINK-2247,2021-040U,1,BSTAR=HIGH (0.006127 > 0.004463),0.0004879,53.0428,0.0061266,16.21283769
STARLINK-2255,2021-041AW,1,BSTAR=HIGH (0.007099 > 0.004463),0.000187,53.1579,0.0070988,15.30002666
STARLINK-2258,2021-021A,1,ECCENTRICITY=HIGH (0.000702 > 0.000535),0.0007025,53.0321,0.00091442,16.38361482
STARLINK-2259,2021-024AG,1,ECCENTRICITY=HIGH (0.000629 > 0.000535),0.0006288,53.0262,0.0026147,16.38204287
STARLINK-2260,2021-024V,1,ECCENTRICITY=HIGH (0.000642 > 0.000535),0.0006415,53.0106,0.00042362,16.46011684
STARLINK-2261,2021-024AD,1,ECCENTRICITY=HIGH (0.000804 > 0.000535),0.0008042,53.0137,0.0035965,16.29338516
STARLINK-2264,2021-024BD,1,ECCENTRICITY=HIGH (0.000615 > 0.000535),0.0006153,53.027,0.00060128,16.41606423
STARLINK-2271,2021-024AH,1,ECCENTRICITY=HIGH (0.000587 > 0.000535),0.0005873,53.0265,0.00066658,16.44102317
STARLINK-2273,2021-024S,1,BSTAR=HIGH (0.005636 > 0.004463),0.0001285,53.1231,0.0056358,15.22765756
STARLINK-2275,2021-041AZ,1,ECCENTRICITY=HIGH (0.000969 > 0.000535),0.0009691,53.0319,0.00027394,16.47151683
STARLINK-2276,2021-041BA,1,ECCENTRICITY=HIGH (0.001257 > 0.000535),0.001257,53.0429,0.0021469,16.28904837
STARLINK-2278,2021-024BB,1,ECCENTRICITY=HIGH (0.001012 > 0.000535),0.0010121,53.0415,0.0021897,16.42596041
STARLINK-2281,2021-024AQ,1,ECCENTRICITY=HIGH (0.002271 > 0.000535),0.0022711,52.9542,0.00086601,16.43043185
STARLINK-2283,2021-024AP,1,ECCENTRICITY=HIGH (0.000748 > 0.000535),0.0007475,53.0371,0.00081457,16.41855164
STARLINK-2284,2021-024AR,1,ECCENTRICITY=HIGH (0.000788 > 0.000535),0.0007882,53.0162,0.00036711,16.46735785
STARLINK-2286,2021-024BJ,1,ECCENTRICITY=HIGH (0.000919 > 0.000535),0.0009188,53.0335,0.0010397,16.34332187
STARLINK-2287,2021-024BL,1,ECCENTRICITY=HIGH (0.000946 > 0.000535),0.0009456,53.0322,0.0029854,16.30620198
STARLINK-2288,2021-024BK,1,ECCENTRICITY=HIGH (0.000778 > 0.000535),0.0007779,53.0341,0.00099764,16.38723877
STARLINK-2289,2021-024G,1,ECCENTRICITY=HIGH (0.000852 > 0.000535),0.0008518,53.0305,0.0032983,16.32435068
STARLINK-2294,2021-024AV,1,ECCENTRICITY=HIGH (0.000741 > 0.000535),0.000741,53.0299,0.0010972,16.38278407
STARLINK-2295,2021-024BM,1,ECCENTRICITY=HIGH (0.000798 > 0.000535),0.0007985,53.0271,0.00052837,16.45339422
STARLINK-2301,2021-024AW,1,ECCENTRICITY=HIGH (0.001031 > 0.000535),0.0010309,53.0253,0.0003619,16.47123037
STARLINK-2302,2021-024AZ,1,ECCENTRICITY=HIGH (0.005114 > 0.000535),0.0051143,53.0023,0.00046491,16.45073709
STARLINK-2304,2021-021E,1,ECCENTRICITY=HIGH (0.000538 > 0.000535),0.0005375,53.0263,0.00066859,16.42957095
STARLINK-2309,2021-024U,1,ECCENTRICITY=HIGH (0.001023 > 0.000535),0.00102283,53.0228,0.00030073139,16.45181496
STARLINK-2313,2021-024K,1,ECCENTRICITY=HIGH (0.000795 > 0.000535),0.0007948,53.0036,0.0013578,16.44270126
STARLINK-2316,2021-024H,1,ECCENTRICITY=HIGH (0.000794 > 0.000535),0.0007937,53.0303,0.0028471,16.30872857
STARLINK-2317,2021-024F,1,ECCENTRICITY=HIGH (0.000722 > 0.000535),0.000722,53.019,0.00046554,16.45037195
STARLINK-2318,2021-024BA,1,ECCENTRICITY=HIGH (0.000804 > 0.000535),0.0008042,53.0274,0.0028446,16.32615543
STARLINK-2320,2021-021G,1,ECCENTRICITY=HIGH (0.000574 > 0.000535),0.000574,53.0333,0.00083579,16.39654297
STARLINK-2328,2021-021N,1,ECCENTRICITY=HIGH (0.001029 > 0.000535),0.0010288,53.0395,0.003533,15.8946113
STARLINK-2330,2021-021Q,1,BSTAR=HIGH (0.039555 > 0.004463),9.08e-05,53.1133,0.039555,15.19996266
STARLINK-2337,2021-021W,1,ECCENTRICITY=HIGH (0.000938 > 0.000535),0.0009381,53.0213,0.00025867,16.49041975
STARLINK-2341,2021-018H,1,ECCENTRICITY=HIGH (0.000885 > 0.000535),0.0008848,53.0223,0.0025,16.44634197
STARLINK-2342,2021-021Z,1,BSTAR=HIGH (0.004694 > 0.004463),9.33e-05,53.1596,0.0046944,15.44499797
STARLINK-2343,2021-021AA,1,BSTAR=HIGH (0.004467 > 0.004463),0.0001657,53.1529,0.0044667,15.29196768
STARLINK-2345,2021-021AC,1,ECCENTRICITY=HIGH (0.000665 > 0.000535),0.0006646,53.0284,0.0042379,16.32311469
STARLINK-2346,2021-021AD,1,BSTAR=HIGH (0.034904 > 0.004463),0.00014,53.136,0.034904,15.25188827
STARLINK-2348,2021-021AE,1,ECCENTRICITY=HIGH (0.001125 > 0.000535),0.0011245,53.0303,0.00048834,16.44679878
STARLINK-2350,2021-021AG,1,ECCENTRICITY=HIGH (0.000759 > 0.000535),0.0007594,52.9984,0.0017011,16.43078655
STARLINK-2353,2021-021AK,1,ECCENTRICITY=HIGH (0.000892 > 0.000535),0.0008917,53.0247,0.00085397,16.45878566
STARLINK-2357,2021-021AP,1,ECCENTRICITY=HIGH (0.000865 > 0.000535),0.0008646,53.0205,0.0010598,16.42650294
STARLINK-2359,2021-021AR,1,ECCENTRICITY=HIGH (0.000697 > 0.000535),0.000697,53.008,0.00097067,16.44876487
STARLINK-2360,2021-021AS,1,ECCENTRICITY=HIGH (0.001236 > 0.000535),0.0012361,53.0256,0.00080147,16.4156899
STARLINK-2365,2021-021AX,1,ECCENTRICITY=HIGH (0.000594 > 0.000535),0.000594,53.0294,0.0010138,16.38020719
STARLINK-2366,2021-021AY,1,ECCENTRICITY=HIGH (0.001411 > 0.000535),0.0014111,52.9756,0.0015278,16.42635037
STARLINK-2367,2021-021AZ,1,BSTAR=HIGH (0.032154 > 0.004463),6.78e-05,53.1513,0.032154,15.28570187
STARLINK-2368,2021-021BA,1,ECCENTRICITY=HIGH (0.000601 > 0.000535),0.00060115,53.0305,0.00045604735,16.43405093
STARLINK-2374,2021-021BF,1,ECCENTRICITY=HIGH (0.001252 > 0.000535),0.0012523,53.0334,0.00032714,16.45812783
STARLINK-2376,2021-021BH,1,ECCENTRICITY=HIGH (0.001002 > 0.000535),0.0010015,53.0239,0.0035908,16.31290962
STARLINK-2380,2021-018N,1,BSTAR=HIGH (0.054098 > 0.004463),0.0001243,53.0964,0.054098,15.1603382
STARLINK-2384,2021-018S,1,ECCENTRICITY=HIGH (0.000755 > 0.000535),0.0007552,53.0342,0.0011213,16.33449201
STARLINK-2390,2021-018Y,1,ECCENTRICITY=HIGH (0.000708 > 0.000535),0.000708,53.0212,0.00076252,16.35594942
STARLINK-2392,2021-018AA,1,ECCENTRICITY=HIGH (0.001336 > 0.000535),0.0013355,53.0472,0.0017956,16.46462032
STARLINK-2394,2021-018AC,1,ECCENTRICITY=HIGH (0.000825 > 0.000535),0.0008246,53.0314,0.0037072,16.28152752
STARLINK-2398,2021-021BL,1,ECCENTRICITY=HIGH (0.000568 > 0.000535),0.000568,53.0363,0.0011196,16.3020902
STARLINK-24,2019-029D,1,ECCENTRICITY=HIGH (0.000713 > 0.000535),0.0007129,52.9908,0.0041432,16.35579023
STARLINK-2403,2021-018AK,1,ECCENTRICITY=HIGH (0.000664 > 0.000535),0.0006643,53.0448,0.0013017,16.3034371
STARLINK-2405,2021-021BM,1,BSTAR=HIGH (0.037469 > 0.004463),0.0001185,53.1425,0.037469,15.26599476
STARLINK-2413,2021-018AS,1,BSTAR=HIGH (0.049697 > 0.004463),0.0001285,53.1029,0.049697,15.17717736
STARLINK-2437,2021-027L,1,ECCENTRICITY=HIGH (0.000753 > 0.000535),0.00075258,53.027,0.00076838197,16.40730924
STARLINK-2441,2021-036BM,1,ECCENTRICITY=HIGH (0.000610 > 0.000535),0.00061,53.0049,0.0022154,16.42418685
STARLINK-2442,2021-027Q,1,BSTAR=HIGH (0.069547 > 0.004463),6.52e-05,53.0929,0.069547,15.15471304
STARLINK-2443,2021-027R,1,BSTAR=HIGH (0.004689 > 0.004463),0.0001807,53.0687,0.0046891,15.11078537
STARLINK-2444,2021-027S,1,ECCENTRICITY=HIGH (0.000695 > 0.000535),0.0006952,53.0218,0.0026406,16.34279667
STARLINK-2451,2021-027Y,1,ECCENTRICITY=HIGH (0.001151 > 0.000535),0.0011513,52.9864,0.00051333,16.44327929
STARLINK-2456,2021-018BM,1,ECCENTRICITY=HIGH (0.001100 > 0.000535),0.0011003,53.0387,0.003503,16.35584136
STARLINK-2459,2021-027AD,1,BSTAR=HIGH (0.051995 > 0.004463),0.0001392,53.0757,0.051995,15.11800567
STARLINK-2463,2021-027AG,1,ECCENTRICITY=HIGH (0.000591 > 0.000535),0.0005911,53.0267,0.00039791,16.47213842
STARLINK-2467,2021-027AL,1,BSTAR=HIGH (0.079382 > 0.004463),0.0002138,53.0783,0.079382,15.12261673
STARLINK-2469,2021-027AN,1,BSTAR=HIGH (0.004906 > 0.004463),0.0001825,53.1065,0.0049063,15.19148204
STARLINK-2482,2021-027AZ,1,BSTAR=HIGH (0.046112 > 0.004463),0.0001289,53.081,0.046112,15.12889759
STARLINK-2485,2021-027BC,1,BSTAR=HIGH (0.005124 > 0.004463),0.00016211,53.0548,0.0051240068,15.06763849
STARLINK-2487,2021-027BE,1,BSTAR=HIGH (0.075579 > 0.004463),0.0001038,53.0832,0.075579,15.13376769
STARLINK-2490,2021-027BH,1,BSTAR=HIGH (0.004549 > 0.004463),0.0003247,53.0286,0.0045489,16.33123474
STARLINK-2492,2021-027BK,1,BSTAR=HIGH (0.071778 > 0.004463),0.0002023,53.0909,0.071778,15.14957944
STARLINK-2493,2021-027BL,1,BSTAR=HIGH (0.064492 > 0.004463),0.0002029,53.092,0.064492,15.15323507
STARLINK-2495,2021-036BB,1,BSTAR=HIGH (0.005517 > 0.004463),0.0002036,53.1512,0.0055173,15.29150743
STARLINK-2498,2021-036BC,1,BSTAR=HIGH (0.032202 > 0.004463),0.0001626,53.1474,0.032202,15.2721283
STARLINK-2508,2021-040AE,1,BSTAR=HIGH (0.005628 > 0.004463),0.0001681,53.0322,0.0056285,16.27090294
STARLINK-2509,2021-036AU,1,BSTAR=HIGH (0.049901 > 0.004463),0.0001926,53.121,0.049901,15.2180333
STARLINK-2515,2021-036AZ,1,BSTAR=HIGH (0.004641 > 0.004463),0.0001583,53.1522,0.0046409,15.29202431
STARLINK-2520,2021-036F,1,ECCENTRICITY=HIGH (0.000812 > 0.000535),0.0008118,53.0361,0.0010165,16.34198133
STARLINK-2536,2021-036AL,1,BSTAR=HIGH (0.005186 > 0.004463),0.0001664,53.1541,0.0051855,15.29134088
STARLINK-2546,2021-036W,1,ECCENTRICITY=HIGH (0.000596 > 0.000535),0.0005963,53.0392,0.0011077,16.34356196
STARLINK-2556,2021-036AC,1,ECCENTRICITY=HIGH (0.000538 > 0.000535),0.0005378,53.0241,0.00035494,16.49153892
STARLINK-2562,2021-036N,1,ECCENTRICITY=HIGH (0.000755 > 0.000535),0.0007551,53.0284,0.00078528,16.39191342
STARLINK-2563,2021-038BK,1,BSTAR=HIGH (0.061379 > 0.004463),0.0001162,53.1443,0.061379,15.26843401
STARLINK-2580,2021-036D,1,ECCENTRICITY=HIGH (0.000656 > 0.000535),0.0006564,53.0356,0.0010666,16.3352596
STARLINK-2588,2021-038AX,1,ECCENTRICITY=HIGH (0.000597 > 0.000535),0.0005974,53.0732,0.002189,15.15193137
STARLINK-2595,2021-038BG,1,ECCENTRICITY=HIGH (0.000862 > 0.000535),0.00086217,53.0079,0.0012763323,16.3135178
STARLINK-2599,2021-038AG,1,ECCENTRICITY=HIGH (0.001318 > 0.000535),0.0013183,53.0305,0.0042393,16.25391218
STARLINK-2602,2021-038AS,1,ECCENTRICITY=HIGH (0.000542 > 0.000535),0.0005418,53.0469,0.00082712,16.39758528
STARLINK-2617,2021-044BD,1,ECCENTRICITY=HIGH (0.000834 > 0.000535),0.0008336,53.0328,0.00081947,16.34740949
STARLINK-2626,2021-038L,1,ECCENTRICITY=HIGH (0.000753 > 0.000535),0.0007526,53.0237,0.0016693,16.39537857
STARLINK-2631,2021-038P,1,ECCENTRICITY=HIGH (0.000739 > 0.000535),0.0007394,53.031,0.00073614,16.40691725
STARLINK-2632,2021-040W,1,BSTAR=HIGH (0.005537 > 0.004463),0.0003606,53.0347,0.0055371,16.23186927
STARLINK-2638,2021-040BB,1,ECCENTRICITY=HIGH (0.000957 > 0.000535),0.0009567,53.0189,0.001094,16.43956428
STARLINK-2652,2021-040Z,1,ECCENTRICITY=HIGH (0.000649 > 0.000535),0.0006489,53.0328,0.0036555,16.3332055
STARLINK-2653,2021-044AD,1,BSTAR=HIGH (0.004724 > 0.004463),0.0002102,53.0305,0.0047238,16.28693205
STARLINK-2659,2021-040AR,1,BSTAR=HIGH (0.053896 > 0.004463),0.0001927,53.1486,0.053896,15.27844743
STARLINK-2661,2021-040AT,1,BSTAR=HIGH (0.039056 > 0.004463),0.0001375,53.1498,0.039056,15.28410789
STARLINK-2681,2021-040AP,1,BSTAR=HIGH (0.061627 > 0.004463),0.000164,53.1383,0.061627,15.25533306
STARLINK-2684,2021-040AV,1,BSTAR=HIGH (0.020211 > 0.004463),7.9e-05,53.1537,0.020211,15.28890909
STARLINK-2685,2021-040AS,1,BSTAR=HIGH (0.058159 > 0.004463),0.0001623,53.1365,0.058159,15.25271353
STARLINK-2687,2021-040AQ,1,BSTAR=HIGH (0.054462 > 0.004463),0.0001036,53.1432,0.054462,15.26725274
STARLINK-2690,2021-040BE,1,ECCENTRICITY=HIGH (0.002044 > 0.000535),0.0020436,53.0059,0.0011649,16.42139045
STARLINK-2691,2021-044K,1,ECCENTRICITY=HIGH (0.000551 > 0.000535),0.0005513,53.0365,0.0006315,16.43543036
STARLINK-2693,2021-040AK,1,ECCENTRICITY=HIGH (0.000580 > 0.000535),0.0005801,53.0315,0.0012442,16.32316456
STARLINK-2696,2021-040BJ,1,ECCENTRICITY=HIGH (0.000666 > 0.000535),0.00066633,53.0153,0.003957019,16.24797635
STARLINK-2699,2021-040F,1,BSTAR=HIGH (0.068465 > 0.004463),4.19e-05,53.0997,0.068465,15.16985109
STARLINK-2700,2021-040D,1,BSTAR=HIGH (0.073164 > 0.004463),0.0001261,53.0887,0.073164,15.14689937
STARLINK-2708,2021-044Z,1,ECCENTRICITY=HIGH (0.000725 > 0.000535),0.0007249,52.9981,0.00027866,16.48219523
STARLINK-2709,2021-044AC,1,ECCENTRICITY=HIGH (0.000863 > 0.000535),0.0008633,53.0312,0.00045711,16.45047046
STARLINK-2715,2021-044BM,1,ECCENTRICITY=HIGH (0.000785 > 0.000535),0.0007854,52.993,0.00050331,16.49582148
STARLINK-2727,2021-044Q,1,BSTAR=HIGH (0.026800 > 0.004463),0.0001368,53.051,0.0268,15.37177776
STARLINK-2729,2021-040C,1,ECCENTRICITY=HIGH (0.002643 > 0.000535),0.0026434,53.0675,0.0011392,16.42022762
STARLINK-2733,2021-044H,1,ECCENTRICITY=HIGH (0.000750 > 0.000535),0.0007505,53.0188,0.00033637,16.45010751
STARLINK-2737,2021-044AP,1,BSTAR=HIGH (0.006651 > 0.004463),6.27e-05,53.0379,0.0066509,16.34372668
STARLINK-2758,2021-044A,1,ECCENTRICITY=HIGH (0.001818 > 0.000535),0.0018177,53.025,0.00086309,16.44532325
STARLINK-28,2019-029H,1,ECCENTRICITY=HIGH (0.000603 > 0.000535),0.000603,52.9881,0.00010198,16.52223162
STARLINK-29,2019-029J,1,ECCENTRICITY=HIGH (0.000811 > 0.000535),0.0008105,52.9786,0.00010982,16.50981164
STARLINK-30037,2023-026T,1,ECCENTRICITY=HIGH (0.003031 > 0.000535),0.0030305,42.9837,0.0010252,16.32895436
STARLINK-30038,2023-026B,1,ECCENTRICITY=HIGH (0.001111 > 0.000535),0.0011107,42.9813,0.0020037,16.21129109
STARLINK-3004,2021-059B,1,INCLINATION=HIGH (97.659100 > 83.857200),0.0002213,97.6591,0.00015461,15.01264689
STARLINK-30040,2023-026C,1,BSTAR=HIGH (0.005797 > 0.004463),0.0002579,42.9809,0.0057969,16.29187241
STARLINK-30041,2023-119M,1,BSTAR=HIGH (0.058096 > 0.004463),0.0001586,43.0015,0.058096,15.18469028
STARLINK-30042,2023-026H,1,ECCENTRICITY=HIGH (0.000803 > 0.000535),0.0008031,42.981,0.0010845,16.32165602
STARLINK-30043,2023-102P,1,BSTAR=HIGH (0.028549 > 0.004463),0.0001095,43.0005,0.028549,15.18441416
STARLINK-30047,2023-026Q,1,ECCENTRICITY=HIGH (0.001027 > 0.000535),0.0010271,42.9846,0.0020231,16.28320771
STARLINK-30048,2023-026S,1,ECCENTRICITY=HIGH (0.001081 > 0.000535),0.0010811,42.98,0.00059184,16.41917216
STARLINK-30049,2023-056J,1,BSTAR=HIGH (0.032801 > 0.004463),0.0001854,43.0005,0.032801,15.25863608
STARLINK-3005,2021-059C,1,INCLINATION=HIGH (97.658800 > 83.857200),0.0002361,97.6588,9.8928e-05,15.01263334
STARLINK-30050,2023-026A,1,ECCENTRICITY=HIGH (0.000983 > 0.000535),0.0009832,42.9867,0.0031565,16.37694755
STARLINK-30051,2023-026K,1,ECCENTRICITY=HIGH (0.001288 > 0.000535),0.0012881,42.9853,0.00080809,16.39359585
STARLINK-30052,2023-119K,1,BSTAR=HIGH (0.044724 > 0.004463),0.0001642,42.9994,0.044724,15.21190225
STARLINK-30055,2023-026E,1,ECCENTRICITY=HIGH (0.001338 > 0.000535),0.0013378,42.9904,0.0040694,16.26833846
STARLINK-30056,2023-119W,1,BSTAR=HIGH (0.043237 > 0.004463),0.0001462,43.0011,0.043237,15.20683735
STARLINK-30058,2023-026P,1,ECCENTRICITY=HIGH (0.000831 > 0.000535),0.0008312,42.985,0.0012608,16.46886742
STARLINK-30059,2023-026V,1,ECCENTRICITY=HIGH (0.001647 > 0.000535),0.0016471,42.9897,0.0036445,16.18790309
STARLINK-30060,2023-026N,1,ECCENTRICITY=HIGH (0.001140 > 0.000535),0.0011401,43.0011,0.0033416,16.27093362
STARLINK-30061,2023-026D,1,ECCENTRICITY=HIGH (0.000978 > 0.000535),0.0009785,42.9811,0.00096414,16.29630212
STARLINK-30064,2023-026F,1,ECCENTRICITY=HIGH (0.002732 > 0.000535),0.0027316,42.9973,0.0025563,16.21869713
STARLINK-30071,2023-067W,1,BSTAR=HIGH (0.058448 > 0.004463),0.0001833,42.9994,0.058448,15.16349892
STARLINK-30072,2023-113G,1,BSTAR=HIGH (0.055933 > 0.004463),0.0002094,42.9998,0.055933,15.24156943
STARLINK-30074,2023-113P,1,BSTAR=HIGH (0.031880 > 0.004463),0.0002114,43.0011,0.03188,15.24150453
STARLINK-30075,2023-119Q,1,BSTAR=HIGH (0.041353 > 0.004463),0.0001707,43.0008,0.041353,15.24896095
STARLINK-30076,2023-079S,1,BSTAR=HIGH (0.057145 > 0.004463),0.0001075,43.0005,0.057145,15.19568652
STARLINK-30083,2023-056K,1,BSTAR=HIGH (0.036040 > 0.004463),0.0001112,42.9988,0.03604,15.25958551
STARLINK-30084,2023-079C,1,BSTAR=HIGH (0.005018 > 0.004463),0.0001564,43.0,0.0050181,15.26534031
STARLINK-30090,2023-056H,1,BSTAR=HIGH (0.019823 > 0.004463),0.0001629,43.0003,0.019823,15.32524075
STARLINK-30096,2023-056A,1,ECCENTRICITY=HIGH (0.000872 > 0.000535),0.0008722,42.9937,0.0024326,16.13831722
STARLINK-30097,2023-056T,1,ECCENTRICITY=HIGH (0.001409 > 0.000535),0.0014089,42.9716,0.00085403,16.38811302
STARLINK-30100,2023-119X,1,BSTAR=HIGH (0.049387 > 0.004463),0.000176,43.0004,0.049387,15.19780721
STARLINK-30110,2023-107T,1,ECCENTRICITY=HIGH (0.001603 > 0.000535),0.00160283,42.9655,0.001114045,16.32642481
STARLINK-30114,2023-079D,1,BSTAR=HIGH (0.046560 > 0.004463),0.0001554,43.0006,0.04656,15.23115172
