OBJECT_NAME,NORAD_CAT_ID,INCLINATION,APOAPSIS,PERIAPSIS,BSTAR,iso_score,pca_score,combined_score,anomaly_flag
STARLINK-35269,65593,97.6017,549.925,549.049,0.00048779508,0.41345581115831237,0.04279352967603787,0.22812467041717513,0
STARLINK-35191,65594,97.6022,550.302,548.648,0.00044,0.3752274364330995,0.04142034816555218,0.20832389229932585,0
STARLINK-35261,65595,97.6035,550.217,548.734,0.00048232155,0.3941068298625728,0.041776596843390364,0.21794171335298157,0
STARLINK-35253,65596,97.6018,550.237,548.72,0.00055807827,0.42318752737693816,0.04246025818120647,0.2328238927790723,0
STARLINK-35263,65597,97.6027,550.319,548.683,0.00039096066,0.36971962087833543,0.04142966224479796,0.20557464156156668,0
STARLINK-35248,65598,97.6026,550.301,548.643,0.00059928491,0.38484055201617484,0.041461685761907646,0.21315111888904126,0
STARLINK-35245,65599,97.6024,550.179,548.777,0.00051812077,0.45268104088208,0.043046254944723715,0.24786364791340185,0
STARLINK-35229,65600,97.6035,550.262,548.693,0.00049048,0.38332638676048353,0.04152389143788518,0.21242513909918437,0
STARLINK-35234,65601,97.6021,549.999,548.99,0.00030152721,0.3979600131644881,0.04241915961774109,0.22018958639111458,0
STARLINK-35255,65602,97.6018,549.77,549.359,-0.00017946,0.5753248914188582,0.04753685220524521,0.3114308718120517,0
STARLINK-35250,65603,97.6039,549.686,549.29,0.00047632929,0.623418888632183,0.050132799563962355,0.33677584409807265,0
STARLINK-35251,65604,97.6029,549.766,549.102,0.0007343,0.47541392437785995,0.043979797520146545,0.25969686094900324,0
STARLINK-35171,65605,97.602,549.787,548.925,0.0010038,0.48139607959958014,0.0438873545529051,0.2626417170762426,0
STARLINK-35195,65606,97.6037,549.937,549.182,3.474068e-05,0.4546712385829112,0.043854445379360237,0.2492628419811357,0
STARLINK-35156,65607,97.6037,550.949,547.759,-0.00022347,0.42434911434588196,0.041815619924395676,0.23308236713513883,0
STARLINK-35185,65608,97.6019,549.747,549.356,0.00069439,0.6701600893203801,0.05064895023373976,0.3604045197770599,0
STARLINK-35053,65609,97.6034,549.516,549.31,0.00092694007,0.546366843562683,0.047105595640894775,0.29673621960178886,0
STARLINK-35178,65610,97.604,549.616,549.285,0.00052721,0.4563838696808073,0.04471365122018113,0.25054876045049423,0
STARLINK-35186,65611,97.6031,549.946,549.014,0.00042711,0.40114959011926454,0.04263362785778475,0.22189160898852464,0
STARLINK-35154,65612,97.6034,549.976,548.98,0.00051446,0.5313644590208101,0.045254161716835606,0.28830931036882285,0
STARLINK-35162,65613,97.602,549.845,549.118,0.00062118224,0.5306811145237876,0.0453389088220995,0.28801001167294354,0
STARLINK-35206,65614,97.6025,550.247,548.684,0.00032902832,0.369097672067641,0.04152734108601221,0.2053125065768266,0
STARLINK-35174,65615,97.6025,550.229,548.864,-0.00022598414,0.37781179590984937,0.04148398753761291,0.20964789172373113,0
STARLINK-35247,65622,53.1611,476.073,474.333,0.00091372,0.06948088108344765,0.004049780284104711,0.03676533068377618,0
STARLINK-35183,65646,53.1603,476.07,474.296,0.001019,0.04707875815625104,0.0019398160873835737,0.024509287121817307,0
STARLINK-35202,65647,53.1613,476.065,474.407,0.00087194525,0.18734688724514492,0.012237951346228843,0.09979241929568688,0
STARLINK-34868,65648,53.1611,476.122,474.381,-0.00034284567,0.031783297874091315,0.002122231420686565,0.01695276464738894,0
STARLINK-35079,65649,53.1611,476.093,474.373,0.0014312529,0.17631812853739262,0.008923248132559342,0.09262068833497598,0
STARLINK-35239,65623,53.158,475.927,474.21,0.0012822,0.07191538988000483,0.0018515371916196966,0.03688346353581226,0
STARLINK-35151,65624,53.1607,476.501,473.981,0.00082904,0.08203407582855288,0.0026708754557663817,0.04235247564215963,0
STARLINK-35153,65625,53.1581,475.9,474.519,0.0011137824,0.08466981759646255,0.004916730411506338,0.044793274003984446,0
STARLINK-35225,65626,53.157,475.93,474.409,0.00057749709,0.14131385922912693,0.010037822813354977,0.07567584102124095,0
STARLINK-35217,65627,53.1603,476.226,474.279,0.00076267957,0.04432458506762152,0.0013494279985572714,0.022837006533089396,0
STARLINK-35128,65628,53.1593,475.954,474.523,0.00061005,0.03717907127433221,0.0030069263112658825,0.020092998792799046,0
STARLINK-35135,65629,53.1596,475.88,474.498,0.00083062,0.0424587894578483,0.003482874424680864,0.02297083194126458,0
STARLINK-34877,65630,53.1576,475.82,474.644,0.00078525,0.09000853825088863,0.006456932539176548,0.04823273539503259,0
STARLINK-35104,65631,53.1579,475.949,474.525,0.0012765,0.10082862442304849,0.0057575102469777035,0.0532930673350131,0
STARLINK-35117,65632,53.1593,476.051,474.153,0.00084485,0.07102165557744486,0.0037164459635223965,0.03736905077048363,0
STARLINK-35103,65633,53.1576,476.132,474.256,0.00083989,0.07034272319194668,0.003787525700307017,0.03706512444612685,0
STARLINK-35123,65634,53.1614,476.009,474.355,0.00056518,0.04017412108453251,0.002792530139462232,0.021483325611997374,0
STARLINK-35150,65635,53.1604,476.183,474.185,0.0008513,0.04964785185502245,0.0010852348845426137,0.02536654336978253,0
STARLINK-35209,65636,53.1603,476.166,474.21,0.0010762,0.05827838756862485,0.0016338419242164846,0.029956114746420667,0
STARLINK-35147,65637,53.1594,476.299,474.081,0.00086456,0.06129887496863406,0.0011259090180253985,0.03121239199332973,0
STARLINK-35213,65638,53.1596,475.848,474.544,0.00087244,0.08176614867931764,0.0063287642629507885,0.044047456471134214,0
STARLINK-35127,65639,53.158,475.864,474.489,0.00052042,0.03541957972228852,0.0033312174670199622,0.01937539859465424,0
STARLINK-35091,65640,53.1576,476.013,474.534,-0.00030535,0.12557463727254192,0.008909400510666937,0.06724201889160443,0
STARLINK-35134,65641,53.1575,476.013,474.469,0.00083013322,0.046627204219889015,0.002555197359825104,0.02459120078985706,0
STARLINK-35109,65642,53.1582,475.846,474.56,0.001357646,0.08265125977066459,0.0038558980413022,0.04325357890598339,0
STARLINK-35062,65643,53.1582,475.605,474.802,0.0011249,0.1915257260897552,0.012161837548369364,0.10184378181906228,0
STARLINK-35141,65644,53.1605,475.771,474.43,0.00092761,0.1494016843126986,0.009774126429913503,0.07958790537130606,0
STARLINK-35237,65645,53.1595,476.076,474.493,0.00089972,0.08763083160210804,0.005662818337655258,0.04664682496988165,0
STARLINK-35328,65652,97.6031,550.916,548.157,0.00040893,0.38926146424787006,0.04163132213877061,0.21544639319332035,0
STARLINK-34210,65653,97.6027,550.468,548.535,0.00030691793,0.3795982375178907,0.04133824974822234,0.2104682436330565,0
STARLINK-35227,65654,97.6026,550.514,548.489,0.00029535327,0.36206493468866374,0.04122951905630738,0.20164722687248557,0
STARLINK-35240,65655,97.6033,550.448,548.555,0.00027240184,0.36049586429095287,0.041271674456851475,0.20088376937390218,0
STARLINK-35344,65656,97.6026,550.372,548.666,0.0004108,0.3902252255764086,0.04160230951120541,0.215913767543807,0
STARLINK-34540,65657,97.6024,551.224,547.82,0.000236084,0.4776391635499246,0.043714946992205274,0.26067705527106494,0
STARLINK-35282,65658,97.6021,550.41,548.709,0.00021286148,0.37584641924987894,0.04149109280457359,0.20866875602722626,0
STARLINK-35120,65659,97.6022,550.611,548.368,0.00035414518,0.49890318264278777,0.044343661553938145,0.27162342209836293,0
STARLINK-35246,65660,97.6027,550.488,548.504,0.00034024,0.3558380496334866,0.04123580113353661,0.1985369253835116,0
STARLINK-35220,65661,97.6021,550.119,548.866,0.0003499,0.4251164182857815,0.0425124424325717,0.2338144303591766,0
STARLINK-35176,65662,97.6021,550.147,548.829,0.00033647714,0.4762848362163119,0.04369981218333112,0.2599923241998215,0
STARLINK-35190,65663,97.6028,550.206,548.553,0.001047,0.41486537247212485,0.04176027659416349,0.22831282453314417,0
STARLINK-35201,65664,97.6022,550.507,548.587,0.00040275887,0.3977528719329622,0.04177023521451014,0.21976155357373617,0
STARLINK-35115,65665,97.6031,550.357,548.606,0.00028336414,0.4763165904158043,0.04373152580540252,0.2600240581106034,0
STARLINK-35181,65666,97.603,550.198,548.802,0.00030646156,0.47413341174076606,0.0437783420510058,0.25895587689588595,0
STARLINK-35361,65667,97.6033,549.939,549.067,0.0011009408,0.51704406314847,0.04448668307156662,0.2807653731100183,0
STARLINK-35351,65668,97.6037,550.33,548.703,0.00078634337,0.40552595124242197,0.041573664001583736,0.22354980762200286,0
STARLINK-35353,65669,97.605,550.074,548.9,0.00039181,0.4430810936941191,0.04278827068388135,0.24293468218900022,0
STARLINK-35359,65670,97.6049,550.842,548.077,-0.00027164702,0.4564516394143061,0.04237036677435992,0.249411003094333,0
STARLINK-35194,65671,97.6048,549.972,549.019,0.00036642,0.48354596593591725,0.04425934971296469,0.263902657824441,0
STARLINK-35198,65672,97.6052,550.379,548.6,0.0004171,0.4764602094433833,0.04356644356328853,0.2600133265033359,0
STARLINK-35177,65673,97.6047,550.862,548.117,0.00039371,0.40063938895787926,0.04158179010809211,0.22111058953298568,0
STARLINK-35254,65674,97.6047,550.258,548.731,0.00035667,0.3755211535150688,0.04156397149943322,0.208542562507251,0
STARLINK-34749,65675,97.6046,550.055,548.927,0.000413,0.5681702018865451,0.04635392703452786,0.3072620644605365,0
STARLINK-35189,65676,53.1585,475.946,474.447,0.00071608,0.062376314662835684,0.003729489427635235,0.033052902045235456,0
STARLINK-35101,65700,53.159,476.033,474.44,0.00037267494,0.08457335559389635,0.006084634762102714,0.045328995177999536,0
STARLINK-35046,65701,53.1626,476.009,474.483,0.00075003606,0.1103808530488329,0.007392693629084574,0.05888677333895873,0
STARLINK-35075,65702,53.1588,475.711,474.804,0.00042006,0.23041656609591282,0.015404088017586203,0.12291032705674951,0
STARLINK-34839,65703,53.1586,476.066,474.338,0.00069187566,0.052664601378488544,0.0025060130780790234,0.027585307228283784,0
STARLINK-35222,65677,53.1599,476.819,473.836,-0.00048157,0.37545723173166295,0.019693021386820962,0.19757512655924195,0
STARLINK-35233,65678,53.1598,475.685,474.711,0.00092351266,0.11318855686062147,0.007453833495486032,0.06032119517805375,0
STARLINK-35205,65679,53.1615,475.652,474.544,0.0012593462,0.1157918005769529,0.0058507353033686255,0.06082126794016077,0
STARLINK-35070,65680,53.1591,475.773,474.67,0.00027430889,0.07987840613105436,0.0062090719551768725,0.04304373904311562,0
STARLINK-35230,65681,53.1622,475.649,474.796,0.00097739121,0.21848996981210633,0.01382511537260954,0.11615754259235794,0
STARLINK-35235,65682,53.1589,476.08,474.295,-0.0004510753,0.06864813057893496,0.003375700624521027,0.03601191560172799,0
STARLINK-34886,65683,53.1587,475.946,474.565,0.00072464,0.16004670475421742,0.010722200766875998,0.08538445276054671,0
STARLINK-34795,65684,53.1622,475.971,474.458,0.00096117,0.08058204816110613,0.004452616501627261,0.042517332331366696,0
STARLINK-35145,65685,53.1601,476.17,474.357,0.001050343,0.08658900534599671,0.0036321429147420743,0.045110574130369396,0
STARLINK-35137,65686,53.1591,473.463,472.03,0.00052301,0.08806416316878338,0.0070856232452432555,0.047574893207013316,0
STARLINK-34856,65687,53.1586,476.019,474.395,0.0008201,0.053434720848196796,0.0027762359996671413,0.02810547842393197,0
STARLINK-34930,65688,53.1592,475.752,474.66,0.00026626337,0.12471550997073529,0.008578282165593773,0.06664689606816453,0
STARLINK-34875,65689,53.1618,476.237,474.603,0.0012291381,0.10720888585014651,0.0052173387858141,0.056213112317980304,0
STARLINK-34790,65690,53.1624,476.091,474.355,0.00088321384,0.1886809770824698,0.01151275292748971,0.10009686500497976,0
STARLINK-34691,65691,53.1591,476.076,474.476,0.00069262065,0.059395267073582586,0.003944304330137168,0.031669785701859875,0
STARLINK-34825,65692,53.1605,476.022,474.232,0.0012633,0.11628436826161302,0.004463590364681486,0.06037397931314725,0
STARLINK-35060,65693,53.1613,473.214,471.874,0.00098826,0.06866727227895243,0.0044790336308705,0.03657315295491147,0
STARLINK-35204,65694,53.1627,476.058,474.394,0.00097204751,0.2486132176231513,0.01428202134270682,0.13144761948292907,0
STARLINK-35221,65695,53.1598,475.946,474.575,0.0003588094,0.05183587269694953,0.004032935927035066,0.0279344043119923,0
STARLINK-34734,65696,53.1586,476.068,474.371,0.0009746,0.0913210489241961,0.005143616307296915,0.048232332615746505,0
STARLINK-35113,65697,53.1594,475.776,474.706,0.0011140123,0.12398196768130565,0.007194266150003275,0.06558811691565446,0
STARLINK-35090,65698,53.1615,475.845,474.41,0.0010283,0.07714153315050469,0.0036752108623764957,0.040408372006440596,0
STARLINK-35086,65699,53.1604,475.815,474.682,0.0011121722,0.10577277448968106,0.005747451701163777,0.05576011309542242,0
STARLINK-34086,65734,53.1597,475.96,474.527,0.0010450929,0.07975483527621496,0.004837508776372008,0.04229617202629349,0
STARLINK-35313,65758,53.1595,475.997,474.594,0.00042655,0.06066206667977124,0.005383715468668059,0.03302289107421965,0
STARLINK-34692,65759,53.1594,475.788,474.583,0.00069446117,0.06913994022895664,0.005415580137262722,0.03727776018310968,0
STARLINK-34890,65760,53.16,475.985,474.332,0.00019832,0.026644163422814417,0.0025610179431321154,0.014602590682973267,0
STARLINK-34889,65761,53.1583,475.936,474.514,0.0011107079,0.06838976062953295,0.0037333507581672355,0.03606155569385009,0
STARLINK-35099,65735,53.162,475.829,474.61,0.0013066134,0.10023198335800418,0.00462597881405448,0.05242898108602933,0
STARLINK-35167,65736,53.1589,475.974,474.583,0.00035308,0.13956374833545823,0.010476561708433255,0.07502015502194574,0
STARLINK-35121,65737,53.1589,475.942,474.492,0.001243714,0.14645000145199022,0.008745135690583064,0.07759756857128663,0
STARLINK-35108,65738,53.158,476.172,474.48,-0.00065596,0.09549504976502668,0.005996067095638477,0.05074555843033258,0
STARLINK-35106,65739,53.1585,475.695,474.595,0.00074227027,0.12572422090841834,0.009005027953773458,0.06736462443109589,0
STARLINK-35130,65740,53.1604,476.078,474.235,0.00016121152,0.05193787786404169,0.0037498949049830925,0.027843886384512392,0
STARLINK-35284,65741,53.158,476.249,473.819,0.00074671,0.17322238240997548,0.009210139522290928,0.09121626096613321,0
STARLINK-35316,65742,53.1588,475.732,474.768,0.0014750518,0.23512687877895388,0.0130821948193525,0.12410453679915319,0
STARLINK-35319,65743,53.1614,475.942,474.464,0.00078797,0.04706938536385035,0.003819813721627022,0.025444599542738686,0
STARLINK-35173,65744,53.1617,476.193,474.256,0.0016035364,0.14968915090708904,0.006447596576763195,0.07806837374192611,0
STARLINK-34808,65745,53.1608,475.943,474.229,0.0010807039,0.06787389506156398,0.0032353190160288627,0.03555460703879642,0
STARLINK-34704,65746,53.1579,476.075,474.59,0.0012593418,0.08383328628801061,0.004004001483247108,0.043918643885628855,0
STARLINK-35214,65747,53.1584,475.891,474.696,0.00055516,0.15396658795674745,0.010720043313304298,0.08234331563502587,0
STARLINK-35265,65748,53.1583,475.994,474.443,9.3115e-05,0.07445634762245652,0.006373701758872228,0.040415024690664374,0
STARLINK-35288,65749,53.1581,475.765,474.75,0.00097549,0.08888215118771256,0.006099019544581914,0.04749058536614724,0
STARLINK-35165,65750,53.1607,475.955,474.553,0.00091868795,0.056393728923014065,0.0035980347244049687,0.029995881823709516,0
STARLINK-35260,65751,53.1616,475.881,474.661,0.0011007759,0.10342720771505652,0.0061943073033729115,0.054810757509214714,0
STARLINK-34893,65752,53.1577,475.934,474.416,0.0014569757,0.11412970883432771,0.004664634039108183,0.05939717143671795,0
STARLINK-34894,65753,53.1592,476.275,474.175,0.00095504,0.3066400544306853,0.017390225286555004,0.16201513985862015,0
STARLINK-35287,65754,53.1617,475.804,474.735,0.00089985014,0.1565982119436665,0.01031425706086337,0.08345623450226493,0
STARLINK-35294,65755,53.1612,475.856,474.563,0.00070141657,0.11003135804008678,0.008220698791406163,0.05912602841574647,0
STARLINK-35275,65756,53.1578,475.991,474.574,0.0009803335,0.26098657358995964,0.015434939894994483,0.13821075674247707,0
STARLINK-35211,65757,53.1584,476.053,474.428,0.0012478361,0.10611544400951639,0.005363331422938219,0.05573938771622731,0
STARLINK-35330,65791,97.6023,551.136,547.878,0.00014421,0.4243205755735266,0.04246275049779672,0.23339166303566167,0
STARLINK-35373,65792,97.6037,550.358,548.626,0.00044332,0.45483179562529674,0.042839443443164274,0.2488356195342305,0
STARLINK-35383,65793,97.6031,551.143,547.861,0.00031382,0.4545770646185192,0.042894912260044736,0.24873598843928196,0
STARLINK-35378,65794,97.6019,550.805,548.184,0.00036480216,0.4281081780046636,0.04221980144391639,0.23516398972429,0
STARLINK-35406,65795,97.6016,551.106,547.887,0.00036667463,0.4922328928223758,0.04347309650561465,0.26785299466399526,0
STARLINK-35390,65796,97.6038,550.954,548.07,0.00046612,0.44986097102440453,0.04226498932096041,0.24606298017268247,0
STARLINK-35412,65797,97.6027,551.129,547.935,0.00073894,0.4571284019756944,0.04246957400503512,0.24979898799036476,0
STARLINK-35414,65798,97.6025,550.672,548.304,0.00040758,0.40114737478581775,0.041497674793607574,0.22132252478971265,0
STARLINK-35357,65799,97.6015,550.719,548.199,0.00041551,0.4195887600754932,0.041616862599045,0.2306028113372691,0
STARLINK-35300,65800,97.6017,551.215,547.816,0.0004486,0.46022790477014197,0.04288432421473532,0.25155611449243864,0
STARLINK-35296,65801,97.6026,551.283,547.522,0.0011266357,0.5107846812051207,0.0437978329365344,0.2772912570708275,0
STARLINK-34919,65802,97.6042,550.532,548.6,0.00091778,0.42372195624635506,0.04158393725948275,0.2326529467529189,0
STARLINK-35286,65803,97.602,551.093,547.907,0.0002858,0.42662522038513284,0.042455992427583744,0.2345406064063583,0
STARLINK-35266,65804,97.602,550.842,548.152,0.00041364496,0.40177402648316063,0.04175753990889555,0.22176578319602808,0
STARLINK-35273,65805,97.6019,551.36,547.588,0.00019720565,0.48124168678086904,0.04367722910244981,0.2624594579416594,0
STARLINK-35047,65806,97.6025,550.591,548.278,0.00059632,0.4077056415349241,0.04150173999738508,0.2246036907661546,0
STARLINK-35285,65807,97.6012,551.681,547.319,2.8578e-05,0.51266065164087,0.04537675427215687,0.27901870295651343,0
STARLINK-34580,65808,97.6028,550.49,548.485,0.00042655,0.41561446464751967,0.042172648965428154,0.2288935568064739,0
STARLINK-35289,65809,97.6039,550.79,548.306,0.0004899,0.4323079534424327,0.04186271047071674,0.23708533195657472,0
STARLINK-35268,65810,97.6039,551.116,547.893,0.00033151,0.4445498162492469,0.042589811015671865,0.2435698136324594,0
STARLINK-35224,65811,97.6035,552.616,546.229,0.0003548,0.6065939228307125,0.052373851233291496,0.329483887032002,0
STARLINK-35271,65812,97.6023,551.169,547.823,0.00029326,0.4396049353684071,0.04266508218303066,0.2411350087757189,0
STARLINK-35215,65813,97.6024,551.167,547.886,0.00044693,0.44680188623802275,0.042561045135520593,0.24468146568677168,0
STARLINK-35157,65814,97.6025,550.821,548.285,0.00043265616,0.39931297491046985,0.04162093747262225,0.22046695619154605,0
STARLINK-35392,65823,53.1608,476.242,474.216,0.0011866,0.07120745534786406,0.002661271018819643,0.03693436318334185,0
STARLINK-35262,65847,53.1596,476.058,474.279,0.0007838,0.025059092960020332,0.0017359003269166067,0.01339749664346847,0
STARLINK-35308,65848,53.159,476.053,474.372,0.0011907,0.040296964639147406,0.0015419494647568913,0.02091945705195215,0
STARLINK-35231,65849,53.1594,476.092,474.361,0.00099444,0.054088624548595365,0.003378656045919757,0.02873364029725756,0
STARLINK-35252,65850,53.1609,476.102,474.297,0.0014746,0.07799000906738944,0.0026177553319909055,0.04030388219969017,0
STARLINK-35281,65824,53.1606,475.955,474.347,0.00092764,0.0684965592959675,0.004663951847116735,0.03658025557154212,0
STARLINK-35397,65825,53.159,476.122,474.269,0.00096059,0.08100080219021481,0.005202539849741671,0.04310167101997824,0
STARLINK-35381,65826,53.1593,476.02,474.468,0.00075239,0.017602312810167373,0.001999213386347358,0.009800763098257365,0
